time,voltage,current
42.120013,3.095780,2.998731
42.640001,3.095064,2.998666
43.160004,3.094346,2.998718
43.679985,3.093638,2.998705
44.200007,3.092931,2.998705
44.720011,3.092229,2.998718
45.239999,3.091530,2.998705
45.759999,3.090837,2.998745
46.280012,3.090147,2.998692
46.799987,3.089462,2.998758
47.320005,3.088776,2.998758
47.840010,3.088094,2.998731
48.359998,3.087419,2.998745
48.880002,3.086748,2.998705
49.399987,3.086079,2.998784
49.920005,3.085412,2.998731
50.440008,3.084750,2.998771
50.959997,3.084090,2.998771
51.480000,3.083435,2.998745
52.000005,3.082781,2.998771
52.520046,3.082132,2.998784
53.040015,3.081488,2.998823
53.560022,3.080844,2.998758
54.080002,3.080204,2.998797
54.600014,3.079567,2.998784
55.120001,3.078931,2.998836
55.640033,3.078301,2.998836
56.160001,3.077669,2.998849
56.679981,3.077044,2.998849
57.199978,3.076421,2.998823
57.719978,3.075798,2.998875
58.239988,3.075181,2.998810
58.760013,3.074564,2.998862
59.280018,3.073952,2.998836
59.799995,3.073342,2.998875
60.320018,3.072734,2.998888
60.840020,3.072127,2.998888
61.360016,3.071526,2.998888
61.880017,3.070921,2.998875
62.400025,3.070325,2.998901
62.920015,3.069727,2.998875
63.440034,3.069131,2.998914
63.960014,3.068541,2.998875
64.480006,3.067951,2.998940
64.999999,3.067363,2.998888
65.520011,3.066775,2.998914
66.040001,3.066192,2.998954
66.560015,3.065608,2.998914
67.079998,3.065027,2.998914
67.599990,3.064449,2.998940
68.120002,3.063868,2.998954
68.640019,3.063293,2.998928
69.160033,3.062719,2.998954
69.680015,3.062146,2.998967
70.200008,3.061574,2.998993
70.720018,3.061009,2.998901
71.240021,3.060441,2.998940
71.760017,3.059875,2.998967
72.280015,3.059309,2.998940
72.800019,3.058746,2.998967
73.320014,3.058187,2.998967
73.840019,3.057629,2.998980
74.360025,3.057071,2.999006
74.880014,3.056514,2.999019
75.400021,3.055958,2.998993
75.920021,3.055405,2.998967
76.440025,3.054857,2.998993
76.960020,3.054308,2.998980
77.480016,3.053763,2.998993
78.000016,3.053213,2.998993
78.520021,3.052669,2.999006
79.040058,3.052123,2.999006
79.560018,3.051580,2.999045
80.080016,3.051037,2.999032
80.600018,3.050497,2.998993
81.120028,3.049959,2.999045
81.640018,3.049416,2.999045
82.160032,3.048879,2.999032
82.680020,3.048345,2.999058
83.200022,3.047808,2.999058
83.720014,3.047277,2.999058
84.240013,3.046745,2.999058
84.760021,3.046218,2.999006
85.280020,3.045687,2.999058
85.800018,3.045156,2.999032
86.320013,3.044633,2.999045
86.840023,3.044106,2.999058
87.360019,3.043583,2.999058
87.880020,3.043057,2.999071
88.400017,3.042534,2.999045
88.920016,3.042013,2.999110
89.440029,3.041494,2.999071
89.960017,3.040973,2.999097
90.480006,3.040453,2.999097
91.000001,3.039934,2.999084
91.519998,3.039418,2.999084
92.040035,3.038903,2.999071
92.560013,3.038386,2.999137
93.079999,3.037870,2.999110
93.599998,3.037359,2.999137
94.120001,3.036840,2.999137
94.640018,3.036329,2.999123
95.160013,3.035818,2.999137
95.680011,3.035310,2.999137
96.200024,3.034804,2.999176
96.720016,3.034294,2.999123
97.240021,3.033790,2.999163
97.760017,3.033282,2.999163
98.280018,3.032777,2.999176
98.800019,3.032271,2.999163
99.320017,3.031767,2.999215
99.839998,3.031261,2.999202
100.360006,3.030758,2.999228
100.880017,3.030252,2.999189
101.400003,3.029750,2.999202
101.920008,3.029250,2.999228
102.440035,3.028751,2.999189
102.960000,3.028252,2.999228
103.480021,3.027750,2.999163
103.999999,3.027255,2.999215
104.520000,3.026759,2.999215
105.040016,3.026261,2.999228
105.560055,3.025770,2.999202
106.080010,3.025273,2.999254
106.599998,3.024783,2.999254
107.119998,3.024290,2.999254
107.640001,3.023798,2.999293
108.160018,3.023308,2.999241
108.680023,3.022815,2.999254
109.200011,3.022331,2.999254
109.720014,3.021838,2.999280
110.239986,3.021349,2.999228
110.760002,3.020856,2.999280
111.280025,3.020367,2.999267
111.800027,3.019884,2.999293
112.320016,3.019393,2.999280
112.840015,3.018904,2.999306
113.360019,3.018415,2.999280
113.880015,3.017931,2.999306
114.400019,3.017445,2.999306
114.919989,3.016961,2.999306
115.440022,3.016477,2.999280
115.960002,3.015997,2.999293
116.480010,3.015510,2.999293
117.000015,3.015027,2.999293
117.520000,3.014541,2.999319
118.039986,3.014058,2.999306
118.560022,3.013577,2.999332
119.079981,3.013097,2.999306
119.600004,3.012614,2.999345
120.120013,3.012129,2.999293
120.640010,3.011653,2.999332
121.160010,3.011180,2.999267
121.680002,3.010700,2.999385
122.200018,3.010220,2.999332
122.720012,3.009741,2.999319
123.240017,3.009260,2.999332
123.760024,3.008779,2.999345
124.280021,3.008293,2.999372
124.800014,3.007811,2.999398
125.320020,3.007333,2.999359
125.840014,3.006852,2.999345
126.359993,3.006371,2.999372
126.880008,3.005895,2.999385
127.400014,3.005416,2.999372
127.919981,3.004937,2.999385
128.440022,3.004459,2.999398
128.960008,3.003983,2.999372
129.479993,3.003505,2.999398
129.999981,3.003032,2.999345
130.519984,3.002561,2.999424
131.040000,3.002086,2.999385
131.560012,3.001614,2.999424
132.080003,3.001142,2.999385
132.600008,3.000667,2.999437
133.120016,3.000193,2.999424
133.640006,2.999722,2.999463
134.159997,2.999247,2.999398
134.679981,2.998774,2.999424
135.200024,2.998303,2.999424
135.720022,2.997829,2.999489
136.240007,2.997355,2.999437
136.759993,2.996886,2.999463
137.280016,2.996415,2.999411
137.799994,2.995938,2.999476
138.320006,2.995470,2.999411
138.840001,2.994999,2.999437
139.360007,2.994526,2.999450
139.880018,2.994055,2.999489
140.400029,2.993583,2.999437
140.920014,2.993115,2.999437
141.440003,2.992636,2.999463
141.959983,2.992165,2.999489
142.480001,2.991696,2.999463
143.000006,2.991223,2.999463
143.519989,2.990754,2.999450
144.040003,2.990285,2.999463
144.560010,2.989813,2.999489
145.080073,2.989345,2.999502
145.600004,2.988874,2.999515
146.120001,2.988404,2.999489
146.640008,2.987935,2.999489
147.160006,2.987464,2.999450
147.680008,2.986995,2.999489
148.200019,2.986528,2.999515
148.720000,2.986056,2.999502
149.239998,2.985582,2.999489
149.759988,2.985111,2.999489
150.280005,2.984635,2.999528
150.800011,2.984170,2.999476
151.319994,2.983701,2.999489
151.839998,2.983230,2.999515
152.360002,2.982758,2.999489
152.880004,2.982288,2.999528
153.400022,2.981830,2.999476
153.920013,2.981362,2.999502
154.440025,2.980896,2.999502
154.960003,2.980431,2.999528
155.480015,2.979971,2.999476
156.000026,2.979507,2.999528
156.519991,2.979038,2.999528
157.040006,2.978574,2.999528
157.560007,2.978109,2.999502
158.080000,2.977651,2.999515
158.600014,2.977183,2.999528
159.119996,2.976721,2.999515
159.640011,2.976254,2.999528
160.160016,2.975787,2.999502
160.679999,2.975325,2.999555
161.199998,2.974861,2.999515
161.720009,2.974398,2.999555
162.240007,2.973934,2.999515
162.760003,2.973467,2.999568
163.280001,2.973006,2.999541
163.799994,2.972545,2.999555
164.319996,2.972081,2.999515
164.840004,2.971618,2.999581
165.360014,2.971157,2.999515
165.880008,2.970694,2.999581
166.400021,2.970232,2.999541
166.920008,2.969773,2.999568
167.440010,2.969311,2.999568
167.960009,2.968856,2.999568
168.479995,2.968396,2.999528
169.000022,2.967937,2.999594
169.520016,2.967470,2.999568
170.040015,2.967003,2.999594
170.560011,2.966537,2.999581
171.080015,2.966070,2.999607
171.600065,2.965606,2.999581
172.120024,2.965141,2.999607
172.640013,2.964676,2.999607
173.160019,2.964207,2.999568
173.680014,2.963742,2.999568
174.200013,2.963277,2.999607
174.720015,2.962807,2.999581
175.240011,2.962341,2.999607
175.760015,2.961873,2.999568
176.280016,2.961408,2.999607
176.800012,2.960944,2.999594
177.319996,2.960477,2.999620
177.840008,2.960015,2.999607
178.360007,2.959553,2.999633
178.879998,2.959085,2.999607
179.400006,2.958619,2.999620
179.919998,2.958154,2.999633
180.440016,2.957690,2.999620
180.960005,2.957223,2.999607
181.480012,2.956754,2.999620
182.000002,2.956286,2.999620
182.520004,2.955823,2.999633
183.040004,2.955353,2.999607
183.560004,2.954886,2.999620
184.079984,2.954416,2.999633
184.600004,2.953947,2.999633
185.119990,2.953482,2.999672
185.640003,2.953011,2.999620
186.159987,2.952539,2.999659
186.679985,2.952075,2.999620
187.200019,2.951600,2.999672
187.720016,2.951125,2.999607
188.239986,2.950658,2.999620
188.759981,2.950188,2.999633
189.279989,2.949716,2.999646
189.800002,2.949247,2.999620
190.320007,2.948773,2.999646
190.840014,2.948302,2.999633
191.359995,2.947830,2.999646
191.880005,2.947355,2.999646
192.400001,2.946883,2.999646
192.920006,2.946405,2.999672
193.440078,2.945933,2.999646
193.960014,2.945454,2.999672
194.480019,2.944980,2.999672
195.000019,2.944507,2.999659
195.519983,2.944030,2.999672
196.040003,2.943555,2.999685
196.559989,2.943082,2.999698
197.080001,2.942606,2.999633
197.600005,2.942131,2.999672
198.120059,2.941653,2.999672
198.640008,2.941176,2.999685
199.160011,2.940697,2.999711
199.680001,2.940215,2.999672
200.200013,2.939732,2.999724
200.720016,2.939250,2.999672
201.240017,2.938766,2.999724
201.760018,2.938288,2.999685
202.280024,2.937807,2.999685
202.800012,2.937329,2.999685
203.320013,2.936847,2.999659
203.840012,2.936370,2.999698
204.360005,2.935889,2.999672
204.880017,2.935408,2.999685
205.400012,2.934927,2.999698
205.920021,2.934453,2.999685
206.440083,2.933975,2.999698
206.960012,2.933496,2.999698
207.480023,2.933019,2.999685
208.000016,2.932536,2.999672
208.520017,2.932059,2.999698
209.040016,2.931575,2.999724
209.560013,2.931096,2.999685
210.080019,2.930615,2.999711
210.600040,2.930134,2.999685
211.120072,2.929650,2.999724
211.640015,2.929165,2.999685
212.160017,2.928676,2.999738
212.680013,2.928189,2.999711
213.200018,2.927707,2.999738
213.720019,2.927225,2.999738
214.240018,2.926747,2.999698
214.760021,2.926265,2.999724
215.280015,2.925789,2.999711
215.800017,2.925316,2.999698
216.320019,2.924837,2.999738
216.840021,2.924356,2.999698
217.360018,2.923881,2.999724
217.880026,2.923404,2.999724
218.400016,2.922922,2.999711
218.920021,2.922442,2.999751
219.440019,2.921965,2.999711
219.959994,2.921489,2.999724
220.480009,2.921013,2.999751
221.000019,2.920536,2.999724
221.520016,2.920061,2.999764
222.040014,2.919579,2.999738
222.560000,2.919100,2.999685
223.079982,2.918617,2.999738
223.600007,2.918134,2.999711
224.120006,2.917647,2.999751
224.640033,2.917160,2.999764
225.160009,2.916670,2.999724
225.680009,2.916183,2.999751
226.200019,2.915696,2.999711
226.719999,2.915213,2.999724
227.239993,2.914731,2.999751
227.760002,2.914240,2.999724
228.280002,2.913749,2.999751
228.800013,2.913264,2.999751
229.320023,2.912776,2.999738
229.840020,2.912291,2.999777
230.360008,2.911804,2.999751
230.880012,2.911318,2.999724
231.399989,2.910833,2.999790
231.919990,2.910344,2.999777
232.440072,2.909857,2.999751
232.960020,2.909367,2.999803
233.480022,2.908869,2.999764
234.000015,2.908374,2.999790
234.520010,2.907876,2.999816
235.040008,2.907380,2.999777
235.560013,2.906882,2.999803
236.080018,2.906383,2.999790
236.600021,2.905883,2.999777
237.120021,2.905385,2.999816
237.640062,2.904887,2.999790
238.160014,2.904387,2.999790
238.680010,2.903889,2.999790
239.200009,2.903387,2.999816
239.720015,2.902882,2.999764
240.240016,2.902379,2.999777
240.760016,2.901876,2.999803
241.280025,2.901374,2.999803
241.800014,2.900866,2.999816
242.320024,2.900360,2.999803
242.840003,2.899852,2.999764
243.360017,2.899341,2.999816
243.879985,2.898831,2.999803
244.399989,2.898321,2.999803
244.920005,2.897814,2.999816
245.440078,2.897307,2.999777
245.960012,2.896796,2.999829
246.480017,2.896279,2.999803
247.000012,2.895769,2.999816
247.520014,2.895249,2.999842
248.040009,2.894737,2.999803
248.560019,2.894216,2.999790
249.080026,2.893695,2.999816
249.600020,2.893175,2.999790
250.120016,2.892655,2.999842
250.640013,2.892136,2.999816
251.160037,2.891613,2.999777
251.680016,2.891093,2.999816
252.200012,2.890575,2.999803
252.720018,2.890055,2.999829
253.240026,2.889535,2.999790
253.760016,2.889019,2.999790
254.280014,2.888501,2.999803
254.800019,2.887979,2.999790
255.320013,2.887463,2.999790
255.840018,2.886943,2.999816
256.360018,2.886424,2.999790
256.880021,2.885907,2.999803
257.399999,2.885387,2.999816
257.920013,2.884867,2.999816
258.440027,2.884342,2.999842
258.960001,2.883819,2.999803
259.479998,2.883294,2.999816
260.000384,2.882767,2.999829
260.520009,2.882245,2.999816
261.039982,2.881715,2.999803
261.559981,2.881189,2.999842
262.079988,2.880660,2.999829
262.600019,2.880133,2.999790
263.120004,2.879605,2.999816
263.639989,2.879079,2.999829
264.160048,2.878552,2.999816
264.680012,2.878026,2.999842
265.200003,2.877497,2.999829
265.720009,2.876970,2.999803
266.240012,2.876437,2.999829
266.760008,2.875906,2.999816
267.280009,2.875368,2.999803
267.800028,2.874832,2.999829
268.320004,2.874292,2.999842
268.840002,2.873751,2.999842
269.360013,2.873212,2.999803
269.880023,2.872670,2.999842
270.400023,2.872125,2.999842
270.920017,2.871586,2.999790
271.440025,2.871046,2.999855
271.960014,2.870502,2.999816
272.479983,2.869958,2.999803
272.999998,2.869413,2.999829
273.520010,2.868866,2.999829
274.040006,2.868322,2.999816
274.560000,2.867771,2.999829
275.080015,2.867215,2.999829
275.600011,2.866662,2.999816
276.120019,2.866106,2.999829
276.639997,2.865554,2.999842
277.159997,2.865003,2.999803
277.680010,2.864452,2.999829
278.200016,2.863907,2.999855
278.720015,2.863356,2.999829
279.240012,2.862811,2.999816
279.760007,2.862264,2.999855
280.280012,2.861714,2.999842
280.800002,2.861158,2.999855
281.320009,2.860607,2.999881
281.840009,2.860054,2.999881
282.360003,2.859495,2.999868
282.880005,2.858943,2.999816
283.400019,2.858396,2.999868
283.920005,2.857840,2.999855
284.440074,2.857285,2.999829
284.960019,2.856731,2.999829
285.480025,2.856170,2.999894
286.000027,2.855604,2.999894
286.520011,2.855036,2.999829
287.040015,2.854472,2.999855
287.560019,2.853899,2.999881
288.080019,2.853330,2.999855
288.600021,2.852760,2.999829
289.120019,2.852187,2.999855
289.640017,2.851613,2.999868
290.160014,2.851045,2.999816
290.680056,2.850471,2.999842
291.200013,2.849897,2.999868
291.720026,2.849322,2.999842
292.240012,2.848746,2.999868
292.760012,2.848173,2.999855
293.280016,2.847607,2.999920
293.800016,2.847033,2.999868
294.320020,2.846456,2.999881
294.840024,2.845888,2.999881
295.360016,2.845309,2.999881
295.880013,2.844733,2.999907
296.400021,2.844157,2.999868
296.920020,2.843572,2.999934
297.440030,2.842985,2.999920
297.960015,2.842406,2.999907
298.480023,2.841824,2.999868
299.000014,2.841236,2.999881
299.520020,2.840645,2.999920
300.040015,2.840056,2.999894
300.560021,2.839465,2.999894
301.079989,2.838871,2.999934
301.600016,2.838276,2.999907
302.120005,2.837680,2.999881
302.640014,2.837082,2.999920
303.160044,2.836476,2.999907
303.679997,2.835875,2.999894
304.200017,2.835275,2.999934
304.720017,2.834671,2.999881
305.240012,2.834067,2.999907
305.760011,2.833467,2.999907
306.280035,2.832866,2.999894
306.800015,2.832261,2.999894
307.320012,2.831661,2.999920
307.839992,2.831053,2.999907
308.359984,2.830452,2.999894
308.880010,2.829845,2.999894
309.400044,2.829243,2.999881
309.920011,2.828635,2.999934
310.439997,2.828027,2.999934
310.960007,2.827416,2.999934
311.479999,2.826803,2.999907
312.000008,2.826191,2.999907
312.519988,2.825584,2.999920
313.039980,2.824973,2.999894
313.560004,2.824363,2.999934
314.080008,2.823746,2.999907
314.600000,2.823131,2.999894
315.120012,2.822515,2.999920
315.639989,2.821900,2.999894
316.160006,2.821284,2.999881
316.680016,2.820670,2.999934
317.200057,2.820052,2.999934
317.720017,2.819434,2.999894
318.240009,2.818816,2.999960
318.760000,2.818199,2.999920
319.279998,2.817581,2.999920
319.799983,2.816959,2.999920
320.319984,2.816343,2.999907
320.840005,2.815716,2.999894
321.359995,2.815094,2.999907
321.879984,2.814477,2.999920
322.399980,2.813859,2.999907
322.919983,2.813250,2.999960
323.439993,2.812636,2.999934
323.959976,2.812019,2.999907
324.479981,2.811399,2.999947
324.999986,2.810773,2.999920
325.519979,2.810146,2.999881
326.040000,2.809517,2.999920
326.559994,2.808881,2.999947
327.079992,2.808240,2.999934
327.600007,2.807600,2.999947
328.119987,2.806963,2.999960
328.640010,2.806324,2.999907
329.159987,2.805684,2.999947
329.679994,2.805042,2.999986
