time,voltage,current
223.599993,2.941327,1.499672
224.119998,2.940961,1.499672
224.639991,2.940598,1.499659
225.159991,2.940233,1.499659
225.679997,2.939872,1.499633
226.200014,2.939503,1.499646
226.720019,2.939137,1.499699
227.239981,2.938771,1.499685
227.759988,2.938403,1.499672
228.280016,2.938034,1.499646
228.799975,2.937668,1.499685
229.319975,2.937304,1.499699
229.839982,2.936932,1.499699
230.359993,2.936566,1.499633
230.879978,2.936197,1.499659
231.399983,2.935833,1.499672
231.919992,2.935462,1.499699
232.439985,2.935096,1.499672
232.959977,2.934727,1.499659
233.479976,2.934363,1.499659
233.999995,2.933990,1.499699
234.519997,2.933621,1.499685
235.039980,2.933254,1.499633
235.559976,2.932883,1.499659
236.079988,2.932510,1.499672
236.599981,2.932140,1.499712
237.119991,2.931770,1.499685
237.639998,2.931401,1.499685
238.160004,2.931029,1.499659
238.680001,2.930655,1.499672
239.200001,2.930283,1.499699
239.719999,2.929910,1.499672
240.240003,2.929532,1.499659
240.759996,2.929161,1.499685
241.279987,2.928783,1.499699
241.799987,2.928407,1.499672
242.319983,2.928031,1.499659
242.839961,2.927653,1.499646
243.359975,2.927273,1.499672
243.879997,2.926893,1.499685
244.399995,2.926516,1.499659
244.919993,2.926129,1.499672
245.440001,2.925751,1.499672
245.960008,2.925368,1.499712
246.479978,2.924987,1.499685
246.999991,2.924601,1.499672
247.519994,2.924215,1.499659
248.039980,2.923826,1.499646
248.559982,2.923442,1.499672
249.079979,2.923053,1.499699
249.599985,2.922667,1.499659
250.119977,2.922277,1.499685
250.639960,2.921886,1.499685
251.159971,2.921498,1.499685
251.679967,2.921111,1.499672
252.199975,2.920719,1.499659
252.719983,2.920329,1.499646
253.240006,2.919934,1.499712
253.760000,2.919541,1.499685
254.279996,2.919147,1.499672
254.799990,2.918754,1.499672
255.319997,2.918359,1.499699
255.839995,2.917964,1.499672
256.359995,2.917569,1.499659
256.879994,2.917173,1.499672
257.400001,2.916780,1.499672
257.920047,2.916380,1.499672
258.439995,2.915990,1.499685
258.959979,2.915587,1.499685
259.479985,2.915193,1.499699
259.999998,2.914795,1.499712
260.519999,2.914400,1.499659
261.039999,2.914002,1.499646
261.559997,2.913600,1.499672
262.079991,2.913203,1.499685
262.599996,2.912800,1.499685
263.120003,2.912402,1.499672
263.639997,2.911997,1.499699
264.159996,2.911594,1.499685
264.679994,2.911190,1.499685
265.200006,2.910780,1.499672
265.720000,2.910370,1.499646
266.239997,2.909962,1.499699
266.759996,2.909553,1.499699
267.279991,2.909146,1.499672
267.799996,2.908737,1.499672
268.320037,2.908326,1.499699
268.840002,2.907921,1.499712
269.359996,2.907518,1.499725
269.879965,2.907113,1.499672
270.399956,2.906709,1.499646
270.919975,2.906302,1.499672
271.439977,2.905899,1.499712
271.959981,2.905492,1.499712
272.479963,2.905086,1.499685
272.999988,2.904682,1.499685
273.519980,2.904280,1.499685
274.039991,2.903885,1.499699
274.559993,2.903482,1.499685
275.079984,2.903086,1.499672
275.599990,2.902689,1.499699
276.119980,2.902290,1.499712
276.639978,2.901891,1.499685
277.159994,2.901490,1.499685
277.679977,2.901092,1.499685
278.200011,2.900688,1.499699
278.719986,2.900290,1.499685
279.239986,2.899882,1.499699
279.759975,2.899480,1.499672
280.279976,2.899079,1.499699
280.799999,2.898672,1.499712
281.319999,2.898271,1.499712
281.840037,2.897867,1.499699
282.359998,2.897465,1.499699
282.879990,2.897063,1.499672
283.399998,2.896660,1.499646
283.919997,2.896257,1.499699
284.440004,2.895852,1.499712
284.959995,2.895445,1.499699
285.479995,2.895036,1.499659
285.999998,2.894635,1.499712
286.519998,2.894225,1.499699
287.039995,2.893817,1.499725
287.559997,2.893408,1.499672
288.079998,2.893003,1.499672
288.600005,2.892595,1.499699
289.119969,2.892185,1.499685
289.639980,2.891775,1.499699
290.159996,2.891363,1.499699
290.679997,2.890951,1.499712
291.199996,2.890537,1.499672
291.719998,2.890124,1.499685
292.240003,2.889712,1.499685
292.759998,2.889299,1.499699
293.279997,2.888883,1.499712
293.799995,2.888472,1.499685
294.319995,2.888057,1.499685
294.839987,2.887642,1.499672
295.360033,2.887227,1.499699
295.879979,2.886814,1.499685
296.399987,2.886399,1.499672
296.919992,2.885979,1.499672
297.439985,2.885563,1.499685
297.960005,2.885143,1.499699
298.479993,2.884726,1.499725
298.999994,2.884308,1.499699
299.519995,2.883890,1.499672
300.039996,2.883473,1.499712
300.559967,2.883058,1.499712
301.079999,2.882643,1.499659
301.599996,2.882226,1.499659
302.119998,2.881814,1.499699
302.639996,2.881395,1.499712
303.159993,2.880979,1.499725
303.679995,2.880561,1.499659
304.200001,2.880146,1.499685
304.719980,2.879725,1.499699
305.239997,2.879311,1.499699
305.759983,2.878895,1.499620
306.279970,2.878477,1.499672
306.799987,2.878059,1.499699
307.319969,2.877640,1.499712
307.839993,2.877227,1.499699
308.359995,2.876806,1.499712
308.879996,2.876386,1.499725
309.400001,2.875969,1.499685
309.919963,2.875552,1.499685
310.439959,2.875133,1.499672
310.959979,2.874718,1.499699
311.479993,2.874297,1.499712
311.999998,2.873880,1.499672
312.519995,2.873462,1.499672
313.039994,2.873044,1.499685
313.560002,2.872625,1.499699
314.079998,2.872207,1.499685
314.599993,2.871787,1.499685
315.119994,2.871363,1.499699
315.639997,2.870938,1.499699
316.159996,2.870513,1.499672
316.679991,2.870088,1.499685
317.200011,2.869661,1.499699
317.719999,2.869234,1.499712
318.239995,2.868806,1.499685
318.759996,2.868380,1.499633
319.279993,2.867952,1.499685
319.799990,2.867519,1.499712
320.319964,2.867092,1.499685
320.839979,2.866660,1.499699
321.359989,2.866232,1.499699
321.880018,2.865798,1.499725
322.399990,2.865371,1.499672
322.919993,2.864943,1.499685
323.439974,2.864514,1.499659
323.959971,2.864087,1.499699
324.479964,2.863655,1.499672
324.999959,2.863227,1.499712
325.519962,2.862803,1.499725
326.039980,2.862376,1.499712
326.559990,2.861952,1.499672
327.079990,2.861530,1.499672
327.599982,2.861095,1.499699
328.119973,2.860668,1.499685
328.639983,2.860234,1.499672
329.159973,2.859806,1.499712
329.679965,2.859375,1.499712
330.199970,2.858938,1.499672
330.719965,2.858504,1.499699
331.239962,2.858067,1.499725
331.759969,2.857629,1.499699
332.279966,2.857191,1.499685
332.799980,2.856753,1.499685
333.319968,2.856315,1.499725
333.839962,2.855875,1.499712
334.359980,2.855435,1.499699
334.879995,2.854995,1.499725
335.400021,2.854555,1.499725
335.919989,2.854111,1.499672
336.439975,2.853670,1.499646
336.960000,2.853227,1.499712
337.479962,2.852788,1.499712
337.999977,2.852343,1.499712
338.519964,2.851900,1.499699
339.039961,2.851454,1.499712
339.559984,2.851008,1.499712
340.080017,2.850561,1.499699
340.599992,2.850115,1.499725
341.119993,2.849665,1.499672
341.639998,2.849217,1.499699
342.159996,2.848772,1.499685
342.679993,2.848327,1.499712
343.200004,2.847876,1.499699
343.719993,2.847430,1.499712
344.239998,2.846985,1.499712
344.759996,2.846536,1.499699
345.279994,2.846088,1.499699
345.799995,2.845637,1.499685
346.319985,2.845185,1.499712
346.839998,2.844733,1.499699
347.359988,2.844279,1.499659
347.879965,2.843828,1.499699
348.399999,2.843371,1.499699
348.920009,2.842919,1.499685
349.439960,2.842464,1.499699
349.960004,2.842008,1.499712
350.479994,2.841549,1.499712
350.999997,2.841094,1.499699
351.519994,2.840638,1.499699
352.039992,2.840183,1.499712
352.559995,2.839726,1.499712
353.079997,2.839275,1.499699
353.599996,2.838820,1.499699
354.119996,2.838366,1.499685
354.639998,2.837906,1.499725
355.159994,2.837448,1.499699
355.679997,2.836986,1.499712
356.200008,2.836524,1.499725
356.719993,2.836067,1.499725
357.239994,2.835602,1.499685
357.759999,2.835138,1.499699
358.279995,2.834673,1.499712
358.799995,2.834215,1.499646
359.319992,2.833750,1.499672
359.839995,2.833281,1.499685
360.359998,2.832810,1.499712
360.879993,2.832345,1.499712
361.399992,2.831871,1.499685
361.919984,2.831401,1.499685
362.439989,2.830928,1.499725
362.959986,2.830458,1.499699
363.479992,2.829992,1.499699
364.000000,2.829521,1.499725
364.519999,2.829054,1.499699
365.039993,2.828581,1.499725
365.560000,2.828111,1.499685
366.079994,2.827643,1.499699
366.599993,2.827172,1.499712
367.119995,2.826703,1.499672
367.640004,2.826234,1.499712
368.159962,2.825762,1.499699
368.679974,2.825293,1.499725
369.199993,2.824825,1.499685
369.719983,2.824358,1.499712
370.239981,2.823886,1.499712
370.759984,2.823418,1.499712
371.279987,2.822949,1.499699
371.799959,2.822482,1.499672
372.319963,2.822017,1.499725
372.839963,2.821549,1.499712
373.359972,2.821087,1.499685
373.879966,2.820626,1.499725
374.399990,2.820162,1.499738
374.919985,2.819700,1.499725
375.440015,2.819238,1.499685
375.960000,2.818770,1.499712
376.479985,2.818301,1.499685
376.999993,2.817833,1.499725
377.519974,2.817358,1.499685
378.039965,2.816883,1.499712
378.559965,2.816405,1.499725
379.079998,2.815923,1.499712
379.599998,2.815441,1.499685
380.119992,2.814958,1.499725
380.639994,2.814471,1.499738
381.160000,2.813985,1.499699
381.679994,2.813496,1.499699
382.200004,2.813010,1.499725
382.719998,2.812524,1.499725
383.239989,2.812031,1.499712
383.759999,2.811546,1.499712
384.279998,2.811058,1.499738
384.799990,2.810570,1.499712
385.319997,2.810086,1.499712
385.839996,2.809605,1.499738
386.359999,2.809123,1.499751
386.879991,2.808644,1.499685
387.399989,2.808160,1.499712
387.919998,2.807678,1.499738
388.439998,2.807198,1.499699
388.960042,2.806710,1.499712
389.479994,2.806227,1.499685
389.999996,2.805738,1.499712
390.519997,2.805249,1.499699
391.040019,2.804767,1.499712
391.559996,2.804280,1.499712
392.079991,2.803793,1.499738
392.599964,2.803301,1.499699
393.119975,2.802811,1.499712
393.639964,2.802322,1.499712
394.159960,2.801833,1.499685
394.679963,2.801344,1.499725
395.200052,2.800857,1.499699
395.719971,2.800369,1.499725
396.239960,2.799886,1.499725
396.759964,2.799402,1.499712
397.279980,2.798914,1.499712
397.799988,2.798428,1.499712
398.319992,2.797937,1.499725
398.839990,2.797452,1.499712
399.359992,2.796961,1.499712
399.879996,2.796467,1.499725
400.400000,2.795980,1.499751
400.919992,2.795487,1.499712
401.439999,2.794996,1.499685
412.139999,3.237081,0.000901
