time,voltage,current
67.079974,4.035012,1.000212
67.599976,4.034834,1.000225
68.119973,4.034657,1.000225
68.639975,4.034485,1.000186
69.159973,4.034308,1.000186
69.680073,4.034138,1.000186
70.200008,4.033961,1.000239
70.720011,4.033791,1.000225
71.240005,4.033624,1.000199
71.760002,4.033455,1.000239
72.280008,4.033285,1.000212
72.800010,4.033120,1.000199
73.320007,4.032953,1.000225
73.840006,4.032789,1.000199
74.360006,4.032624,1.000186
74.880009,4.032463,1.000186
75.400009,4.032299,1.000212
75.920005,4.032140,1.000252
76.440022,4.031980,1.000199
76.960007,4.031819,1.000212
77.480002,4.031664,1.000199
78.000010,4.031505,1.000225
78.520011,4.031348,1.000199
79.040008,4.031193,1.000160
79.560008,4.031038,1.000225
80.080006,4.030886,1.000212
80.600012,4.030733,1.000225
81.120006,4.030583,1.000199
81.640007,4.030432,1.000186
82.160005,4.030278,1.000199
82.680025,4.030130,1.000199
83.200007,4.029980,1.000225
83.720011,4.029832,1.000199
84.240008,4.029687,1.000212
84.760011,4.029540,1.000212
85.280008,4.029396,1.000212
85.800006,4.029250,1.000186
86.320010,4.029104,1.000212
86.840008,4.028961,1.000199
87.360009,4.028822,1.000199
87.880010,4.028678,1.000186
88.400007,4.028539,1.000239
88.920006,4.028396,1.000199
89.440008,4.028258,1.000212
89.960008,4.028117,1.000212
90.480010,4.027979,1.000212
91.000008,4.027848,1.000225
91.520002,4.027707,1.000199
92.040000,4.027568,1.000160
92.560021,4.027435,1.000199
93.079976,4.027300,1.000225
93.599986,4.027168,1.000199
94.119976,4.027031,1.000225
94.639973,4.026899,1.000199
95.159973,4.026765,1.000239
95.679985,4.026639,1.000212
96.199971,4.026506,1.000225
96.719973,4.026377,1.000160
97.239978,4.026248,1.000225
97.759973,4.026117,1.000173
98.279975,4.025988,1.000199
98.799974,4.025861,1.000199
99.319976,4.025734,1.000212
99.839972,4.025609,1.000212
100.359972,4.025484,1.000199
100.879974,4.025356,1.000199
101.399979,4.025232,1.000186
101.919975,4.025107,1.000199
102.440010,4.024982,1.000212
102.960011,4.024862,1.000199
103.480009,4.024741,1.000225
104.000008,4.024618,1.000212
104.520007,4.024494,1.000199
105.040006,4.024376,1.000186
105.560006,4.024257,1.000212
106.080003,4.024133,1.000199
106.600006,4.024014,1.000239
107.119986,4.023898,1.000186
107.639974,4.023779,1.000239
108.159975,4.023658,1.000199
108.679991,4.023545,1.000225
109.199976,4.023427,1.000212
109.719974,4.023311,1.000186
110.239976,4.023196,1.000212
110.759974,4.023080,1.000225
111.279975,4.022965,1.000212
111.799976,4.022852,1.000199
112.319983,4.022737,1.000225
112.839975,4.022626,1.000212
113.359975,4.022514,1.000225
113.879975,4.022400,1.000212
114.399975,4.022289,1.000147
114.919969,4.022176,1.000239
115.440011,4.022063,1.000212
115.960010,4.021955,1.000212
116.480011,4.021845,1.000212
117.000000,4.021736,1.000225
117.520007,4.021623,1.000199
118.040015,4.021516,1.000225
118.559974,4.021409,1.000212
119.080006,4.021301,1.000199
119.600008,4.021190,1.000212
120.120012,4.021087,1.000212
120.640006,4.020981,1.000225
121.160005,4.020874,1.000186
121.680061,4.020771,1.000212
122.199981,4.020665,1.000199
122.719984,4.020563,1.000186
123.239972,4.020457,1.000186
123.759972,4.020350,1.000212
124.279971,4.020248,1.000212
124.799974,4.020145,1.000212
125.319983,4.020042,1.000225
125.839976,4.019937,1.000225
126.359974,4.019837,1.000225
126.879975,4.019733,1.000186
127.399973,4.019635,1.000160
127.919976,4.019533,1.000212
128.439974,4.019433,1.000186
128.959977,4.019333,1.000225
129.479976,4.019234,1.000186
129.999976,4.019132,1.000212
130.519976,4.019035,1.000186
131.039974,4.018931,1.000186
131.559973,4.018835,1.000212
132.079973,4.018739,1.000173
132.600005,4.018639,1.000199
133.119974,4.018542,1.000160
133.639977,4.018448,1.000225
134.159977,4.018353,1.000212
134.679974,4.018255,1.000239
135.199972,4.018157,1.000199
135.719976,4.018060,1.000199
136.239976,4.017966,1.000239
136.759970,4.017869,1.000186
137.279973,4.017776,1.000225
137.799978,4.017680,1.000199
138.319972,4.017589,1.000199
138.839975,4.017495,1.000212
139.359972,4.017402,1.000225
139.879976,4.017309,1.000212
140.399974,4.017213,1.000160
140.919976,4.017123,1.000212
141.440085,4.017031,1.000212
141.959972,4.016936,1.000225
142.479975,4.016847,1.000212
142.999972,4.016755,1.000199
143.519974,4.016665,1.000173
144.039976,4.016576,1.000212
144.559977,4.016482,1.000225
145.079971,4.016395,1.000173
145.599976,4.016304,1.000199
146.119974,4.016215,1.000199
146.639975,4.016126,1.000225
147.159973,4.016037,1.000199
147.679978,4.015950,1.000212
148.199975,4.015857,1.000225
148.719975,4.015771,1.000199
149.239971,4.015682,1.000199
149.759974,4.015597,1.000186
150.279973,4.015505,1.000186
150.799976,4.015420,1.000212
151.319972,4.015335,1.000239
151.839977,4.015248,1.000173
152.359974,4.015162,1.000225
152.879980,4.015074,1.000199
153.399978,4.014989,1.000239
153.919975,4.014903,1.000186
154.439977,4.014820,1.000239
154.959973,4.014732,1.000199
155.479978,4.014646,1.000239
156.000018,4.014564,1.000199
156.520012,4.014478,1.000212
157.040008,4.014397,1.000199
157.560006,4.014312,1.000212
158.080010,4.014227,1.000199
158.600006,4.014145,1.000199
159.120048,4.014061,1.000212
159.640007,4.013978,1.000199
160.160008,4.013894,1.000252
160.680025,4.013808,1.000199
161.200009,4.013732,1.000225
161.720005,4.013647,1.000186
162.240009,4.013566,1.000212
162.760008,4.013486,1.000160
163.280010,4.013402,1.000212
163.800002,4.013323,1.000199
164.320009,4.013242,1.000212
164.840010,4.013157,1.000225
165.360010,4.013081,1.000225
165.880009,4.012999,1.000199
166.400007,4.012919,1.000225
166.920007,4.012837,1.000225
167.440014,4.012759,1.000160
167.960013,4.012681,1.000212
168.480010,4.012598,1.000212
169.000007,4.012521,1.000225
169.520002,4.012443,1.000199
170.040005,4.012365,1.000239
170.560011,4.012287,1.000212
171.080010,4.012207,1.000212
171.600004,4.012130,1.000199
172.120006,4.012050,1.000225
172.640010,4.011972,1.000212
173.160007,4.011898,1.000212
173.680011,4.011816,1.000239
174.200012,4.011742,1.000212
174.720005,4.011668,1.000252
175.240008,4.011589,1.000225
175.760004,4.011510,1.000199
176.280007,4.011437,1.000212
176.800011,4.011360,1.000212
177.320006,4.011283,1.000199
177.840008,4.011210,1.000199
178.360009,4.011130,1.000225
178.880011,4.011060,1.000212
179.400014,4.010981,1.000239
179.920004,4.010905,1.000239
180.440006,4.010832,1.000186
180.960007,4.010760,1.000225
181.480006,4.010685,1.000252
182.000007,4.010610,1.000225
182.520006,4.010538,1.000199
183.040010,4.010461,1.000225
183.560001,4.010389,1.000199
184.080004,4.010317,1.000239
184.600005,4.010241,1.000199
185.120005,4.010167,1.000186
185.640047,4.010094,1.000225
186.160006,4.010024,1.000199
186.680028,4.009951,1.000225
187.200007,4.009877,1.000225
187.720008,4.009807,1.000225
188.240004,4.009731,1.000239
188.760013,4.009660,1.000212
189.280009,4.009589,1.000225
189.800009,4.009520,1.000212
190.320011,4.009445,1.000212
190.840007,4.009374,1.000252
191.360011,4.009302,1.000212
191.880011,4.009233,1.000225
192.400009,4.009162,1.000199
192.920011,4.009091,1.000225
193.440015,4.009022,1.000173
193.960013,4.008951,1.000239
194.480009,4.008882,1.000212
195.000010,4.008809,1.000212
195.520008,4.008738,1.000225
196.040006,4.008668,1.000186
196.559997,4.008601,1.000225
197.079978,4.008531,1.000225
197.599977,4.008459,1.000225
198.119974,4.008389,1.000186
198.639974,4.008318,1.000212
199.160004,4.008251,1.000225
199.679990,4.008182,1.000239
200.199974,4.008116,1.000173
200.719972,4.008045,1.000225
201.239975,4.007978,1.000239
201.759975,4.007911,1.000225
202.279975,4.007840,1.000225
202.799975,4.007773,1.000173
203.319976,4.007703,1.000225
203.839975,4.007638,1.000225
204.359977,4.007569,1.000212
204.879974,4.007504,1.000225
205.399978,4.007435,1.000212
205.919975,4.007367,1.000199
206.439976,4.007300,1.000239
206.959974,4.007231,1.000239
207.479979,4.007169,1.000239
207.999973,4.007099,1.000212
208.519973,4.007035,1.000225
209.039974,4.006968,1.000199
209.559976,4.006899,1.000239
210.079970,4.006837,1.000239
210.599978,4.006770,1.000225
211.120008,4.006703,1.000199
211.640002,4.006640,1.000265
212.160008,4.006573,1.000212
212.680009,4.006506,1.000239
213.200003,4.006438,1.000239
213.720009,4.006375,1.000212
214.240006,4.006307,1.000225
214.760006,4.006246,1.000225
215.280008,4.006178,1.000225
215.800006,4.006115,1.000199
216.320005,4.006046,1.000265
216.840007,4.005984,1.000239
217.360009,4.005916,1.000225
217.880010,4.005852,1.000252
218.400008,4.005786,1.000212
218.920010,4.005726,1.000252
219.440008,4.005662,1.000225
219.960011,4.005595,1.000225
220.480007,4.005537,1.000173
221.000006,4.005467,1.000239
221.520011,4.005402,1.000225
222.040010,4.005340,1.000199
222.560008,4.005277,1.000239
223.080005,4.005214,1.000239
223.600010,4.005150,1.000212
224.120010,4.005085,1.000252
224.640008,4.005023,1.000239
225.160010,4.004963,1.000212
225.680047,4.004895,1.000225
226.199995,4.004835,1.000212
226.719980,4.004772,1.000225
227.239975,4.004711,1.000239
227.759976,4.004649,1.000225
228.279976,4.004582,1.000225
228.799971,4.004524,1.000212
229.319973,4.004461,1.000239
229.839972,4.004397,1.000239
230.359975,4.004335,1.000239
230.879976,4.004271,1.000225
231.399978,4.004212,1.000212
231.919973,4.004148,1.000239
232.439982,4.004086,1.000212
232.959975,4.004028,1.000252
233.479977,4.003965,1.000173
233.999971,4.003902,1.000186
234.519970,4.003841,1.000252
235.039971,4.003782,1.000212
235.559977,4.003720,1.000239
236.079975,4.003659,1.000225
236.599972,4.003600,1.000212
237.119979,4.003535,1.000225
237.639977,4.003475,1.000212
238.159973,4.003414,1.000199
238.679987,4.003354,1.000239
239.199973,4.003294,1.000199
239.719971,4.003230,1.000239
240.239972,4.003173,1.000239
240.759978,4.003114,1.000212
241.279977,4.003054,1.000212
241.799972,4.002991,1.000252
242.319978,4.002930,1.000212
242.839974,4.002872,1.000212
243.359979,4.002813,1.000212
243.879973,4.002754,1.000199
244.399975,4.002693,1.000199
244.919973,4.002636,1.000252
245.439981,4.002572,1.000225
245.959976,4.002515,1.000239
246.479976,4.002458,1.000212
246.999972,4.002400,1.000212
247.519976,4.002338,1.000225
248.039972,4.002280,1.000225
248.559975,4.002221,1.000212
249.079975,4.002163,1.000225
249.599977,4.002102,1.000199
250.119975,4.002044,1.000225
250.639974,4.001985,1.000186
251.159973,4.001930,1.000173
251.679978,4.001868,1.000212
252.200066,4.001808,1.000212
252.720011,4.001751,1.000212
253.240007,4.001694,1.000225
253.760008,4.001638,1.000252
254.280007,4.001577,1.000186
254.800010,4.001521,1.000212
255.320007,4.001461,1.000239
255.840009,4.001404,1.000186
256.360008,4.001347,1.000225
256.880008,4.001290,1.000186
257.400011,4.001231,1.000212
257.920009,4.001172,1.000239
258.440012,4.001115,1.000239
258.960010,4.001058,1.000212
259.480004,4.001003,1.000239
260.000010,4.000943,1.000225
260.520010,4.000887,1.000199
261.040017,4.000828,1.000225
261.560007,4.000768,1.000252
262.080009,4.000714,1.000225
262.600013,4.000656,1.000225
263.120010,4.000599,1.000212
263.640005,4.000542,1.000225
264.160009,4.000488,1.000225
264.680027,4.000426,1.000225
265.200009,4.000373,1.000225
265.720044,4.000316,1.000239
266.240010,4.000258,1.000225
266.760010,4.000199,1.000225
267.280009,4.000146,1.000239
267.800005,4.000088,1.000239
268.320010,4.000032,1.000239
268.840006,3.999976,1.000186
269.360009,3.999919,1.000199
269.880010,3.999867,1.000212
270.400012,3.999809,1.000212
270.920008,3.999753,1.000252
271.440025,3.999697,1.000225
271.960002,3.999640,1.000225
272.480010,3.999591,1.000225
273.000007,3.999532,1.000239
273.520005,3.999472,1.000186
274.040007,3.999421,1.000212
274.560009,3.999364,1.000212
275.080004,3.999309,1.000239
275.600007,3.999254,1.000239
276.120011,3.999200,1.000225
276.640008,3.999144,1.000186
277.160009,3.999091,1.000225
277.680027,3.999038,1.000225
278.200008,3.998981,1.000199
278.720006,3.998927,1.000212
279.240010,3.998870,1.000212
279.760009,3.998814,1.000212
280.280009,3.998760,1.000225
280.800009,3.998709,1.000252
281.320010,3.998653,1.000212
281.840004,3.998598,1.000199
282.360009,3.998546,1.000239
282.880009,3.998489,1.000225
283.400014,3.998434,1.000239
283.920004,3.998380,1.000239
284.440005,3.998324,1.000239
284.960010,3.998273,1.000212
285.480006,3.998220,1.000225
286.000004,3.998168,1.000225
286.520010,3.998113,1.000173
287.040008,3.998056,1.000212
287.559998,3.998004,1.000225
288.079973,3.997951,1.000239
288.599972,3.997897,1.000252
289.119974,3.997843,1.000225
289.639975,3.997793,1.000212
290.159974,3.997737,1.000252
290.679975,3.997683,1.000212
291.199973,3.997633,1.000199
291.719977,3.997578,1.000225
292.240003,3.997527,1.000252
292.759976,3.997471,1.000212
293.279973,3.997417,1.000212
293.799975,3.997367,1.000239
294.319972,3.997313,1.000239
294.839974,3.997262,1.000225
295.359973,3.997207,1.000239
295.879974,3.997155,1.000212
296.399976,3.997104,1.000199
296.919981,3.997049,1.000225
297.439977,3.996998,1.000252
297.959976,3.996946,1.000225
298.479978,3.996895,1.000212
298.999971,3.996840,1.000225
299.519974,3.996790,1.000199
300.039970,3.996735,1.000265
300.559978,3.996686,1.000252
301.079975,3.996634,1.000225
301.599976,3.996582,1.000212
302.119974,3.996528,1.000225
302.639976,3.996476,1.000252
303.159973,3.996426,1.000225
303.680067,3.996373,1.000199
304.200008,3.996324,1.000186
304.720009,3.996274,1.000225
305.240008,3.996218,1.000239
305.760003,3.996168,1.000212
306.280001,3.996115,1.000252
306.800008,3.996064,1.000265
307.320006,3.996016,1.000225
307.840010,3.995963,1.000225
308.360007,3.995913,1.000225
308.880008,3.995861,1.000173
309.400013,3.995811,1.000225
309.920006,3.995757,1.000225
310.440005,3.995709,1.000252
310.960010,3.995656,1.000252
311.480006,3.995604,1.000212
312.000012,3.995557,1.000212
312.520010,3.995504,1.000225
313.040012,3.995452,1.000225
313.560006,3.995403,1.000212
314.080006,3.995349,1.000225
314.600008,3.995300,1.000239
315.120004,3.995251,1.000239
315.640007,3.995197,1.000225
316.160007,3.995149,1.000225
316.680024,3.995097,1.000225
317.200006,3.995047,1.000212
317.720007,3.994999,1.000239
318.240003,3.994948,1.000225
318.760046,3.994893,1.000239
319.280007,3.994844,1.000199
319.800009,3.994793,1.000239
320.320005,3.994748,1.000239
320.840008,3.994696,1.000239
321.360008,3.994646,1.000199
321.880004,3.994593,1.000186
322.400008,3.994546,1.000212
322.920011,3.994493,1.000239
323.440009,3.994443,1.000212
323.960008,3.994393,1.000199
324.480007,3.994345,1.000252
325.000010,3.994297,1.000212
325.520003,3.994246,1.000239
326.040003,3.994195,1.000199
326.559989,3.994146,1.000199
327.079975,3.994097,1.000239
327.599970,3.994050,1.000265
328.119975,3.994001,1.000212
328.639971,3.993950,1.000225
329.159978,3.993901,1.000212
329.679984,3.993850,1.000212
330.199973,3.993806,1.000199
330.719972,3.993750,1.000186
331.239971,3.993706,1.000212
331.759973,3.993655,1.000212
332.280003,3.993607,1.000225
332.799975,3.993558,1.000212
333.319973,3.993509,1.000225
333.839976,3.993461,1.000199
334.359972,3.993411,1.000225
334.879973,3.993365,1.000173
335.399974,3.993314,1.000239
335.920011,3.993265,1.000212
336.440011,3.993216,1.000225
336.960006,3.993171,1.000212
337.480002,3.993121,1.000239
338.000003,3.993070,1.000252
338.520008,3.993023,1.000239
339.040006,3.992976,1.000239
339.560006,3.992926,1.000186
340.080007,3.992878,1.000239
340.600008,3.992829,1.000239
341.120006,3.992779,1.000239
341.640002,3.992735,1.000239
342.160002,3.992685,1.000239
342.680013,3.992639,1.000239
343.200007,3.992590,1.000239
343.720003,3.992541,1.000212
344.240007,3.992494,1.000199
344.760009,3.992448,1.000239
345.279980,3.992398,1.000252
345.799980,3.992349,1.000239
346.319980,3.992303,1.000239
346.839972,3.992254,1.000239
347.359972,3.992207,1.000225
347.879972,3.992159,1.000212
348.399976,3.992113,1.000239
348.919973,3.992064,1.000212
349.439975,3.992017,1.000239
349.959969,3.991970,1.000239
350.479973,3.991919,1.000239
351.000018,3.991874,1.000225
351.520010,3.991830,1.000239
352.040009,3.991780,1.000239
352.560012,3.991731,1.000186
353.080007,3.991685,1.000199
353.600009,3.991638,1.000225
354.120003,3.991592,1.000239
354.640010,3.991544,1.000225
355.160010,3.991495,1.000212
355.680006,3.991447,1.000265
356.200009,3.991405,1.000225
356.720005,3.991356,1.000239
357.240010,3.991309,1.000160
357.760010,3.991264,1.000225
358.280003,3.991215,1.000239
358.800046,3.991167,1.000239
359.320009,3.991122,1.000252
359.840005,3.991072,1.000212
360.360009,3.991026,1.000239
360.880006,3.990983,1.000199
361.400009,3.990934,1.000239
361.920002,3.990887,1.000186
362.440008,3.990839,1.000199
362.960006,3.990793,1.000225
363.480007,3.990745,1.000199
364.000007,3.990700,1.000212
364.520006,3.990652,1.000252
365.040009,3.990605,1.000225
365.560010,3.990559,1.000252
366.080002,3.990512,1.000239
366.600010,3.990465,1.000225
367.120007,3.990416,1.000239
367.640005,3.990372,1.000252
368.160008,3.990326,1.000239
368.680024,3.990278,1.000265
369.200007,3.990232,1.000265
369.720006,3.990185,1.000239
370.240001,3.990140,1.000199
370.760010,3.990094,1.000225
371.280009,3.990047,1.000225
371.800010,3.990002,1.000225
372.320011,3.989956,1.000225
372.840007,3.989912,1.000239
373.360009,3.989864,1.000239
373.880003,3.989819,1.000225
374.400009,3.989774,1.000212
374.920006,3.989725,1.000199
375.440011,3.989678,1.000225
375.960008,3.989634,1.000239
376.480011,3.989588,1.000212
377.000005,3.989542,1.000239
377.520012,3.989494,1.000239
378.040007,3.989452,1.000212
378.560010,3.989403,1.000225
379.080006,3.989359,1.000239
379.600008,3.989317,1.000199
380.120010,3.989267,1.000212
380.640011,3.989224,1.000225
381.160008,3.989175,1.000252
381.680033,3.989130,1.000199
382.199978,3.989085,1.000239
382.719977,3.989042,1.000239
383.239973,3.988996,1.000199
383.759976,3.988949,1.000225
384.279974,3.988904,1.000212
384.799976,3.988858,1.000252
385.320004,3.988815,1.000212
385.839977,3.988771,1.000225
386.359974,3.988725,1.000239
386.879976,3.988682,1.000239
387.399974,3.988634,1.000239
387.919974,3.988589,1.000199
388.439974,3.988544,1.000252
388.959976,3.988500,1.000212
389.479971,3.988455,1.000239
389.999974,3.988409,1.000239
390.519973,3.988365,1.000252
391.040015,3.988320,1.000225
391.560012,3.988274,1.000212
392.080005,3.988227,1.000252
392.600007,3.988185,1.000199
393.120002,3.988139,1.000252
393.640003,3.988094,1.000199
394.160003,3.988049,1.000225
394.680029,3.988007,1.000225
395.200004,3.987960,1.000239
395.720009,3.987915,1.000225
396.240007,3.987872,1.000225
396.760007,3.987827,1.000212
397.280005,3.987784,1.000173
397.800009,3.987736,1.000212
398.320007,3.987694,1.000252
398.840045,3.987649,1.000252
399.360010,3.987604,1.000239
399.880010,3.987557,1.000239
400.400010,3.987512,1.000225
400.920007,3.987468,1.000252
401.440013,3.987426,1.000239
401.960003,3.987382,1.000239
402.480008,3.987335,1.000252
403.000005,3.987291,1.000239
403.520004,3.987249,1.000278
404.040006,3.987204,1.000252
404.559987,3.987156,1.000225
405.079974,3.987112,1.000252
405.599973,3.987072,1.000199
406.120002,3.987023,1.000252
406.640009,3.986982,1.000252
407.160005,3.986935,1.000239
407.680024,3.986894,1.000278
408.200004,3.986853,1.000265
408.720006,3.986805,1.000239
409.240007,3.986760,1.000252
409.760010,3.986715,1.000252
410.280005,3.986672,1.000186
410.800014,3.986628,1.000265
411.320010,3.986585,1.000225
411.840002,3.986542,1.000225
412.360011,3.986496,1.000252
412.880007,3.986453,1.000225
413.400010,3.986406,1.000252
413.920007,3.986364,1.000225
414.440008,3.986318,1.000225
414.960008,3.986277,1.000186
415.480008,3.986232,1.000252
416.000010,3.986184,1.000252
416.520007,3.986144,1.000265
417.040007,3.986098,1.000252
417.560005,3.986055,1.000252
418.080009,3.986011,1.000225
418.600008,3.985969,1.000239
419.120006,3.985921,1.000239
419.640011,3.985882,1.000225
420.160006,3.985836,1.000239
420.680026,3.985793,1.000225
421.200010,3.985751,1.000225
421.720010,3.985704,1.000225
422.240001,3.985662,1.000252
422.760006,3.985619,1.000252
423.280006,3.985577,1.000199
423.800009,3.985529,1.000225
424.320000,3.985486,1.000239
424.840008,3.985445,1.000239
425.360047,3.985402,1.000239
425.880008,3.985356,1.000225
426.400007,3.985315,1.000252
426.920009,3.985272,1.000252
427.440008,3.985226,1.000265
427.960009,3.985184,1.000173
428.480006,3.985142,1.000265
429.000009,3.985097,1.000252
429.520007,3.985054,1.000239
430.040005,3.985010,1.000239
430.560008,3.984969,1.000225
431.080008,3.984925,1.000239
431.600003,3.984881,1.000265
432.120024,3.984838,1.000225
432.640005,3.984796,1.000199
433.160008,3.984751,1.000239
433.680023,3.984708,1.000278
434.200005,3.984666,1.000225
434.720006,3.984622,1.000239
435.240004,3.984579,1.000265
435.760002,3.984536,1.000239
436.280005,3.984494,1.000265
436.800009,3.984451,1.000278
437.320004,3.984409,1.000239
437.840005,3.984365,1.000239
438.360008,3.984323,1.000212
438.880008,3.984280,1.000265
439.400012,3.984233,1.000252
439.920009,3.984193,1.000225
440.440004,3.984151,1.000239
440.960008,3.984109,1.000225
441.480005,3.984067,1.000252
442.000002,3.984023,1.000252
442.520005,3.983979,1.000239
443.040005,3.983940,1.000252
443.560006,3.983895,1.000225
444.080005,3.983854,1.000252
444.600005,3.983810,1.000265
445.120009,3.983766,1.000212
445.640003,3.983725,1.000199
446.160005,3.983684,1.000239
446.680013,3.983641,1.000278
447.200009,3.983596,1.000225
447.720004,3.983554,1.000239
448.240022,3.983513,1.000252
448.760008,3.983469,1.000265
449.280007,3.983428,1.000252
449.800004,3.983384,1.000212
450.320009,3.983344,1.000212
450.840003,3.983299,1.000199
451.360008,3.983258,1.000239
451.880036,3.983214,1.000252
452.400009,3.983174,1.000225
452.920008,3.983129,1.000239
453.440006,3.983090,1.000239
453.960000,3.983045,1.000252
454.480007,3.983004,1.000252
455.000005,3.982961,1.000239
455.520007,3.982918,1.000252
456.040016,3.982872,1.000252
456.560009,3.982835,1.000239
457.080008,3.982793,1.000252
457.600006,3.982751,1.000252
458.120004,3.982707,1.000265
458.640021,3.982663,1.000212
459.160009,3.982624,1.000252
459.680040,3.982579,1.000252
460.199973,3.982538,1.000239
460.719974,3.982496,1.000291
461.239971,3.982453,1.000252
461.759976,3.982409,1.000239
462.279970,3.982370,1.000252
462.799978,3.982327,1.000252
463.319982,3.982287,1.000199
463.839973,3.982242,1.000252
464.359972,3.982201,1.000252
464.879975,3.982157,1.000265
465.400019,3.982115,1.000252
465.919975,3.982076,1.000252
466.440021,3.982032,1.000252
466.960007,3.981991,1.000265
467.480003,3.981952,1.000252
468.000007,3.981907,1.000186
468.520008,3.981866,1.000265
469.040007,3.981826,1.000252
469.560005,3.981782,1.000252
470.080001,3.981743,1.000265
470.600005,3.981698,1.000265
471.120006,3.981659,1.000265
471.640006,3.981615,1.000252
472.160006,3.981573,1.000239
472.680027,3.981530,1.000239
473.200004,3.981491,1.000265
473.720006,3.981449,1.000239
474.240006,3.981407,1.000225
474.760010,3.981368,1.000265
475.280005,3.981322,1.000239
475.800007,3.981282,1.000252
476.320007,3.981244,1.000239
476.840004,3.981195,1.000239
477.360011,3.981158,1.000252
477.880002,3.981113,1.000252
478.400007,3.981072,1.000225
478.920006,3.981032,1.000239
479.440007,3.980990,1.000252
479.960005,3.980952,1.000239
480.480006,3.980907,1.000265
481.000006,3.980867,1.000186
481.520003,3.980824,1.000252
482.040004,3.980780,1.000239
482.560006,3.980739,1.000265
483.080006,3.980701,1.000252
483.600004,3.980659,1.000278
484.120006,3.980617,1.000252
