time,voltage,current
34.839964,3.433847,0.500518
35.359949,3.433735,0.500492
35.879955,3.433620,0.500479
36.399963,3.433508,0.500505
36.919944,3.433400,0.500531
37.439972,3.433286,0.500492
37.959969,3.433178,0.500466
38.479977,3.433067,0.500518
38.999971,3.432962,0.500531
39.519970,3.432853,0.500492
40.039968,3.432747,0.500492
40.559983,3.432638,0.500518
41.079976,3.432535,0.500505
41.599945,3.432428,0.500466
42.119948,3.432325,0.500492
42.639936,3.432223,0.500505
43.159958,3.432121,0.500505
43.679948,3.432016,0.500466
44.199973,3.431914,0.500492
44.719983,3.431819,0.500531
45.239980,3.431715,0.500479
45.759967,3.431615,0.500505
46.279981,3.431520,0.500492
46.799969,3.431418,0.500505
47.319970,3.431320,0.500479
47.839988,3.431222,0.500492
48.359972,3.431127,0.500505
48.879972,3.431028,0.500492
49.399964,3.430934,0.500505
49.919968,3.430838,0.500492
50.439968,3.430743,0.500466
50.959969,3.430649,0.500426
51.479971,3.430555,0.500505
51.999966,3.430463,0.500492
52.519968,3.430370,0.500505
53.039968,3.430280,0.500518
53.559968,3.430184,0.500479
54.079968,3.430095,0.500505
54.599965,3.430002,0.500492
55.119970,3.429912,0.500492
55.639968,3.429823,0.500505
56.159976,3.429730,0.500505
56.679964,3.429644,0.500505
57.199944,3.429553,0.500518
57.719970,3.429466,0.500479
58.239974,3.429378,0.500479
58.759970,3.429290,0.500505
59.279973,3.429204,0.500466
59.799977,3.429115,0.500492
60.319977,3.429028,0.500531
60.839976,3.428946,0.500492
61.359980,3.428859,0.500479
61.879942,3.428775,0.500505
62.399969,3.428689,0.500518
62.919958,3.428605,0.500518
63.439970,3.428519,0.500452
63.959957,3.428437,0.500452
64.479953,3.428353,0.500518
64.999954,3.428269,0.500492
65.519947,3.428188,0.500492
66.039938,3.428108,0.500492
66.559961,3.428026,0.500505
67.079959,3.427944,0.500505
67.599974,3.427863,0.500466
68.119975,3.427780,0.500505
68.639966,3.427702,0.500466
69.159969,3.427621,0.500518
69.679968,3.427537,0.500492
70.199965,3.427459,0.500479
70.719959,3.427382,0.500505
71.239972,3.427302,0.500505
71.759980,3.427223,0.500466
72.279952,3.427141,0.500492
72.799964,3.427066,0.500518
73.319954,3.426988,0.500492
73.839984,3.426913,0.500479
74.359967,3.426837,0.500518
74.879962,3.426756,0.500505
75.399939,3.426680,0.500479
75.919953,3.426605,0.500479
76.439956,3.426528,0.500492
76.959970,3.426454,0.500492
77.479961,3.426375,0.500466
77.999949,3.426301,0.500505
78.519961,3.426226,0.500531
79.039961,3.426151,0.500492
79.559974,3.426075,0.500505
80.079950,3.426003,0.500518
80.599951,3.425929,0.500505
81.119939,3.425850,0.500479
81.639941,3.425782,0.500466
82.159962,3.425706,0.500505
82.679951,3.425635,0.500492
83.199965,3.425565,0.500505
83.719961,3.425489,0.500518
84.239939,3.425416,0.500466
84.759979,3.425343,0.500505
85.279934,3.425276,0.500492
85.799954,3.425201,0.500479
86.319954,3.425132,0.500479
86.839947,3.425062,0.500479
87.359979,3.424988,0.500492
87.879974,3.424919,0.500518
88.399979,3.424849,0.500466
88.919977,3.424775,0.500452
89.439968,3.424706,0.500492
89.959971,3.424637,0.500479
90.479970,3.424565,0.500492
90.999959,3.424499,0.500505
91.519956,3.424427,0.500492
92.039945,3.424360,0.500492
92.559952,3.424290,0.500492
93.079959,3.424219,0.500505
93.599948,3.424152,0.500518
94.120002,3.424084,0.500479
94.639955,3.424017,0.500492
95.159978,3.423950,0.500492
95.679966,3.423880,0.500479
96.199962,3.423813,0.500505
96.719955,3.423745,0.500479
97.239954,3.423676,0.500505
97.759955,3.423610,0.500518
98.279953,3.423543,0.500479
98.799936,3.423476,0.500492
99.319957,3.423409,0.500466
99.840032,3.423341,0.500479
100.359978,3.423278,0.500518
100.879964,3.423211,0.500518
101.399980,3.423145,0.500479
101.919968,3.423076,0.500492
102.439976,3.423014,0.500518
102.959965,3.422950,0.500492
103.479968,3.422884,0.500505
103.999972,3.422817,0.500479
104.519968,3.422755,0.500479
105.039977,3.422690,0.500505
105.559990,3.422623,0.500505
106.080058,3.422560,0.500505
106.599975,3.422492,0.500518
107.119935,3.422431,0.500505
107.639974,3.422367,0.500452
108.159936,3.422302,0.500531
108.679949,3.422239,0.500518
109.199957,3.422172,0.500479
109.719958,3.422112,0.500505
110.239959,3.422048,0.500531
110.759952,3.421985,0.500492
111.279974,3.421924,0.500505
111.799932,3.421860,0.500505
112.319955,3.421795,0.500479
112.839962,3.421733,0.500518
113.359961,3.421674,0.500505
113.879941,3.421605,0.500479
114.399935,3.421547,0.500518
114.919949,3.421485,0.500466
115.439965,3.421421,0.500505
115.959969,3.421360,0.500492
116.479966,3.421300,0.500492
116.999969,3.421238,0.500479
117.519974,3.421177,0.500479
118.039968,3.421113,0.500505
118.559963,3.421052,0.500492
119.079963,3.420989,0.500492
119.599972,3.420931,0.500492
120.119956,3.420867,0.500505
120.639959,3.420807,0.500518
121.159979,3.420747,0.500492
121.679962,3.420689,0.500466
122.199965,3.420625,0.500518
122.719980,3.420567,0.500479
123.239967,3.420506,0.500518
123.759949,3.420443,0.500492
124.279966,3.420383,0.500505
124.799955,3.420326,0.500518
125.319958,3.420265,0.500492
125.839975,3.420205,0.500518
126.360006,3.420146,0.500505
126.879965,3.420085,0.500479
127.399978,3.420027,0.500531
127.919969,3.419964,0.500479
128.439963,3.419909,0.500492
128.959968,3.419851,0.500505
129.479966,3.419789,0.500492
129.999981,3.419728,0.500492
130.519965,3.419674,0.500492
131.039963,3.419615,0.500505
131.559967,3.419554,0.500518
132.079974,3.419498,0.500479
132.600088,3.419437,0.500518
133.119961,3.419381,0.500492
133.639939,3.419323,0.500505
134.159953,3.419264,0.500518
134.679967,3.419208,0.500439
135.199954,3.419146,0.500518
135.719962,3.419089,0.500492
136.239960,3.419030,0.500479
136.759966,3.418976,0.500531
137.279941,3.418915,0.500479
137.799966,3.418860,0.500492
138.319965,3.418803,0.500518
138.840029,3.418747,0.500479
139.359969,3.418687,0.500479
139.879969,3.418631,0.500492
140.399966,3.418575,0.500492
140.919970,3.418515,0.500492
141.439971,3.418460,0.500492
141.959967,3.418403,0.500531
142.479969,3.418344,0.500518
142.999971,3.418290,0.500479
143.519970,3.418235,0.500505
144.039971,3.418177,0.500479
144.559971,3.418120,0.500492
145.079971,3.418065,0.500492
145.599973,3.418010,0.500492
146.119961,3.417951,0.500531
146.639967,3.417893,0.500479
147.159970,3.417838,0.500518
147.679978,3.417786,0.500505
148.199966,3.417728,0.500492
148.719972,3.417674,0.500505
149.239976,3.417619,0.500505
149.759982,3.417561,0.500518
150.279977,3.417506,0.500492
150.799969,3.417452,0.500505
151.319969,3.417400,0.500518
151.839986,3.417337,0.500479
152.359988,3.417284,0.500479
152.879967,3.417229,0.500505
153.399955,3.417172,0.500505
153.919962,3.417120,0.500466
154.439954,3.417068,0.500505
154.959964,3.417008,0.500505
155.479960,3.416954,0.500479
155.999959,3.416901,0.500505
156.519966,3.416846,0.500492
157.039968,3.416790,0.500452
157.559968,3.416740,0.500518
158.079970,3.416681,0.500492
158.599954,3.416628,0.500505
159.119963,3.416573,0.500505
159.639953,3.416520,0.500492
160.159961,3.416468,0.500518
160.679954,3.416412,0.500492
161.199990,3.416359,0.500505
161.719956,3.416304,0.500505
162.239950,3.416251,0.500492
162.759954,3.416198,0.500505
163.279953,3.416144,0.500518
163.799960,3.416088,0.500479
164.319971,3.416037,0.500518
164.839986,3.415983,0.500531
165.359953,3.415930,0.500466
165.879968,3.415875,0.500531
166.399972,3.415822,0.500492
166.919963,3.415770,0.500518
167.439973,3.415717,0.500505
167.959979,3.415661,0.500492
168.479960,3.415611,0.500518
168.999966,3.415555,0.500479
169.519972,3.415504,0.500518
170.039968,3.415450,0.500439
170.559981,3.415397,0.500518
171.079959,3.415348,0.500505
171.599969,3.415296,0.500518
172.119974,3.415241,0.500518
172.639963,3.415188,0.500505
173.159969,3.415135,0.500518
173.679970,3.415083,0.500492
174.199965,3.415032,0.500505
174.720020,3.414976,0.500452
175.239970,3.414925,0.500492
175.759972,3.414872,0.500505
176.279974,3.414816,0.500492
176.799973,3.414771,0.500531
177.319970,3.414717,0.500518
177.840014,3.414665,0.500466
178.359959,3.414612,0.500505
178.879961,3.414559,0.500492
179.399972,3.414508,0.500505
179.919971,3.414459,0.500531
180.439966,3.414406,0.500518
180.959969,3.414352,0.500492
181.479962,3.414303,0.500505
181.999969,3.414252,0.500492
182.519969,3.414199,0.500531
183.039969,3.414147,0.500466
183.559977,3.414096,0.500505
184.079963,3.414045,0.500479
184.599960,3.413994,0.500518
185.119963,3.413943,0.500492
185.639968,3.413891,0.500505
186.159966,3.413838,0.500531
186.679970,3.413787,0.500479
187.199963,3.413737,0.500531
187.719963,3.413685,0.500452
188.239953,3.413635,0.500518
188.759960,3.413587,0.500505
189.279967,3.413534,0.500492
189.799963,3.413483,0.500518
190.319960,3.413430,0.500505
190.839960,3.413379,0.500492
191.359961,3.413331,0.500518
191.879932,3.413281,0.500505
192.399943,3.413230,0.500466
192.919949,3.413176,0.500505
193.439937,3.413125,0.500479
193.959950,3.413078,0.500518
194.479967,3.413025,0.500492
194.999955,3.412974,0.500479
195.519978,3.412926,0.500492
196.039932,3.412874,0.500492
196.559952,3.412824,0.500518
197.079961,3.412775,0.500479
197.599965,3.412722,0.500518
198.119969,3.412673,0.500531
198.639975,3.412621,0.500479
199.159978,3.412571,0.500505
199.679950,3.412521,0.500518
200.199968,3.412474,0.500531
200.719970,3.412421,0.500466
201.239968,3.412372,0.500492
201.759972,3.412321,0.500518
202.279977,3.412273,0.500466
202.799975,3.412225,0.500505
203.319977,3.412171,0.500492
203.840039,3.412120,0.500505
204.359965,3.412072,0.500531
204.879961,3.412021,0.500492
205.399966,3.411972,0.500452
205.919966,3.411921,0.500505
206.439976,3.411874,0.500479
206.959968,3.411823,0.500505
207.479969,3.411774,0.500479
207.999964,3.411726,0.500505
208.519967,3.411673,0.500479
209.039966,3.411625,0.500505
209.559972,3.411576,0.500518
210.079966,3.411526,0.500452
210.599959,3.411477,0.500492
211.119933,3.411429,0.500492
211.639931,3.411378,0.500518
212.159935,3.411331,0.500531
212.679935,3.411280,0.500505
213.199953,3.411229,0.500492
213.719957,3.411179,0.500518
214.239964,3.411130,0.500518
214.760008,3.411083,0.500492
215.279934,3.411034,0.500505
215.799956,3.410984,0.500492
216.319962,3.410936,0.500518
216.839944,3.410889,0.500492
217.359954,3.410838,0.500505
217.879956,3.410789,0.500518
218.399967,3.410740,0.500439
218.919940,3.410690,0.500531
219.439933,3.410646,0.500518
219.959956,3.410592,0.500492
220.479941,3.410544,0.500505
220.999954,3.410498,0.500492
221.519960,3.410449,0.500531
222.039946,3.410398,0.500492
222.559961,3.410351,0.500479
223.079932,3.410300,0.500466
223.599934,3.410254,0.500479
224.119933,3.410204,0.500505
224.639934,3.410157,0.500505
225.159961,3.410105,0.500518
225.679971,3.410059,0.500505
226.199941,3.410009,0.500466
226.719955,3.409963,0.500531
227.239958,3.409913,0.500492
227.759962,3.409865,0.500452
228.279995,3.409815,0.500492
228.799933,3.409770,0.500492
229.319958,3.409721,0.500479
229.839981,3.409674,0.500492
230.359970,3.409626,0.500518
230.879954,3.409578,0.500505
231.399958,3.409529,0.500479
231.919963,3.409481,0.500505
232.439954,3.409428,0.500492
232.959959,3.409380,0.500505
233.479972,3.409334,0.500479
233.999975,3.409289,0.500505
234.519952,3.409240,0.500505
235.039953,3.409189,0.500492
235.559968,3.409144,0.500518
236.079955,3.409094,0.500452
236.599953,3.409047,0.500492
237.119953,3.409002,0.500492
237.639961,3.408952,0.500518
238.159935,3.408905,0.500492
238.679938,3.408859,0.500531
239.199933,3.408809,0.500492
239.719967,3.408760,0.500531
240.239969,3.408714,0.500479
240.759973,3.408667,0.500452
241.279976,3.408618,0.500492
241.799981,3.408571,0.500492
242.319972,3.408524,0.500492
242.839985,3.408476,0.500505
243.359968,3.408428,0.500518
243.879973,3.408380,0.500479
244.399963,3.408333,0.500492
244.919971,3.408285,0.500479
245.439976,3.408240,0.500466
245.959968,3.408191,0.500492
246.479966,3.408144,0.500505
246.999969,3.408098,0.500492
247.519970,3.408046,0.500505
248.039968,3.408001,0.500492
248.559949,3.407956,0.500505
249.079968,3.407908,0.500492
249.599974,3.407860,0.500531
250.119965,3.407813,0.500492
250.639965,3.407769,0.500505
251.159971,3.407717,0.500492
251.679967,3.407669,0.500518
252.199964,3.407627,0.500492
252.719971,3.407578,0.500505
253.239974,3.407528,0.500505
253.759968,3.407482,0.500492
254.279977,3.407437,0.500479
254.799966,3.407389,0.500505
255.319968,3.407340,0.500531
255.839986,3.407294,0.500505
256.359977,3.407247,0.500492
256.879969,3.407200,0.500505
257.399970,3.407153,0.500518
257.919962,3.407106,0.500505
258.439964,3.407059,0.500466
258.959965,3.407011,0.500492
259.479965,3.406970,0.500518
259.999969,3.406921,0.500479
260.519964,3.406875,0.500518
261.039973,3.406827,0.500505
261.559964,3.406777,0.500505
262.079959,3.406733,0.500531
262.599964,3.406686,0.500479
263.119970,3.406637,0.500466
263.639970,3.406593,0.500479
264.159969,3.406544,0.500518
264.679969,3.406499,0.500505
265.199961,3.406450,0.500492
265.719959,3.406402,0.500518
266.239975,3.406357,0.500479
266.759969,3.406312,0.500518
267.279968,3.406264,0.500492
267.799968,3.406217,0.500505
268.320009,3.406173,0.500492
268.839950,3.406126,0.500492
269.359954,3.406077,0.500492
269.879970,3.406035,0.500505
270.399964,3.405987,0.500479
270.919934,3.405939,0.500505
271.439949,3.405895,0.500479
271.959967,3.405848,0.500505
272.479965,3.405801,0.500505
272.999974,3.405755,0.500492
273.519959,3.405710,0.500518
274.039963,3.405663,0.500479
274.559961,3.405614,0.500505
275.079970,3.405570,0.500492
275.599966,3.405523,0.500479
276.119976,3.405475,0.500492
276.639974,3.405431,0.500505
277.159950,3.405382,0.500505
277.679980,3.405338,0.500505
278.199966,3.405290,0.500505
278.719968,3.405245,0.500531
279.239971,3.405197,0.500492
279.759968,3.405152,0.500505
280.279974,3.405104,0.500518
280.799968,3.405059,0.500426
281.319977,3.405012,0.500505
281.840067,3.404968,0.500531
282.359963,3.404920,0.500466
282.879952,3.404876,0.500505
283.399957,3.404826,0.500531
283.919965,3.404779,0.500505
284.439969,3.404738,0.500518
284.959954,3.404688,0.500518
285.479950,3.404646,0.500492
285.999962,3.404599,0.500518
286.519977,3.404551,0.500531
287.039940,3.404506,0.500518
287.559955,3.404459,0.500518
288.079962,3.404417,0.500492
288.599953,3.404369,0.500531
289.119963,3.404323,0.500466
289.639956,3.404277,0.500518
290.159950,3.404232,0.500505
290.679950,3.404183,0.500479
291.199945,3.404139,0.500518
291.719958,3.404089,0.500492
292.239935,3.404048,0.500518
292.759934,3.403999,0.500505
293.279956,3.403952,0.500492
293.799955,3.403910,0.500466
294.319970,3.403862,0.500492
294.840026,3.403819,0.500518
295.360025,3.403769,0.500492
295.879977,3.403725,0.500505
296.399968,3.403677,0.500518
296.919971,3.403635,0.500479
297.439968,3.403587,0.500505
297.959965,3.403539,0.500505
298.479966,3.403499,0.500452
298.999969,3.403452,0.500518
299.519972,3.403409,0.500492
300.039970,3.403357,0.500479
300.559964,3.403312,0.500531
301.079969,3.403268,0.500479
301.599967,3.403219,0.500492
302.119964,3.403176,0.500505
302.639965,3.403130,0.500492
303.159968,3.403087,0.500518
303.679969,3.403040,0.500492
304.199972,3.402994,0.500505
304.719955,3.402948,0.500518
305.239937,3.402902,0.500492
305.759935,3.402858,0.500492
306.279961,3.402813,0.500518
306.799957,3.402766,0.500452
307.319964,3.402721,0.500492
307.839979,3.402676,0.500505
308.359940,3.402629,0.500466
308.879937,3.402583,0.500531
309.399972,3.402537,0.500518
309.919958,3.402493,0.500492
310.439946,3.402449,0.500518
310.959952,3.402400,0.500505
311.479941,3.402356,0.500439
311.999964,3.402309,0.500518
312.519973,3.402265,0.500466
313.039968,3.402218,0.500492
313.559970,3.402174,0.500518
314.079967,3.402129,0.500479
314.599962,3.402083,0.500518
315.119965,3.402038,0.500518
315.639969,3.401994,0.500492
316.159969,3.401945,0.500479
316.679965,3.401902,0.500505
317.199966,3.401858,0.500492
317.719968,3.401810,0.500531
318.239951,3.401769,0.500505
318.760086,3.401719,0.500531
319.279934,3.401671,0.500505
319.799973,3.401631,0.500505
320.319969,3.401583,0.500518
320.840030,3.401540,0.500492
321.359949,3.401494,0.500518
321.879976,3.401453,0.500492
322.399946,3.401404,0.500505
322.919951,3.401361,0.500492
323.439952,3.401312,0.500492
323.959934,3.401269,0.500518
324.479954,3.401226,0.500439
324.999944,3.401176,0.500518
325.519957,3.401132,0.500544
326.039937,3.401088,0.500492
326.559937,3.401045,0.500518
327.079947,3.400996,0.500479
327.599947,3.400951,0.500557
328.119948,3.400910,0.500492
328.639945,3.400863,0.500518
329.159951,3.400818,0.500466
329.679935,3.400772,0.500492
330.199950,3.400729,0.500518
330.719956,3.400680,0.500492
331.239941,3.400638,0.500531
331.759934,3.400591,0.500492
332.279940,3.400545,0.500492
332.799934,3.400501,0.500505
333.319956,3.400456,0.500492
333.839978,3.400414,0.500466
334.359951,3.400368,0.500505
334.879952,3.400325,0.500531
335.400002,3.400275,0.500492
335.919948,3.400230,0.500505
336.439955,3.400185,0.500518
336.959952,3.400140,0.500479
337.479967,3.400096,0.500518
337.999971,3.400050,0.500531
338.519974,3.400007,0.500479
339.039962,3.399959,0.500518
339.559979,3.399914,0.500505
340.079966,3.399874,0.500479
340.599956,3.399824,0.500531
341.119958,3.399781,0.500505
341.639937,3.399736,0.500531
342.159934,3.399692,0.500492
342.679931,3.399644,0.500492
343.199957,3.399600,0.500531
343.719941,3.399555,0.500505
344.239960,3.399511,0.500518
344.759950,3.399467,0.500518
345.279955,3.399420,0.500479
345.799962,3.399374,0.500518
346.319953,3.399331,0.500518
346.839963,3.399287,0.500439
347.359958,3.399243,0.500518
347.879957,3.399199,0.500505
348.399954,3.399150,0.500531
348.919984,3.399107,0.500505
349.439951,3.399061,0.500505
349.959971,3.399017,0.500518
350.479968,3.398973,0.500492
350.999956,3.398929,0.500505
351.519951,3.398885,0.500479
352.039950,3.398838,0.500518
352.559961,3.398794,0.500518
353.079958,3.398747,0.500492
353.599943,3.398705,0.500518
354.119970,3.398658,0.500479
354.639954,3.398614,0.500505
355.159950,3.398571,0.500518
355.679955,3.398525,0.500492
356.199956,3.398482,0.500518
356.719952,3.398436,0.500466
357.239959,3.398391,0.500531
357.759953,3.398342,0.500492
358.279953,3.398302,0.500505
358.799962,3.398256,0.500518
359.319961,3.398211,0.500479
359.839951,3.398167,0.500479
360.359974,3.398124,0.500492
360.879970,3.398078,0.500505
361.399970,3.398034,0.500505
361.919968,3.397989,0.500505
362.439944,3.397944,0.500544
362.959965,3.397900,0.500505
363.479966,3.397855,0.500505
363.999973,3.397809,0.500505
364.519967,3.397768,0.500439
365.039971,3.397720,0.500518
365.559969,3.397675,0.500505
366.079965,3.397633,0.500492
366.599948,3.397588,0.500518
367.119950,3.397541,0.500492
367.639946,3.397495,0.500518
368.159943,3.397455,0.500505
368.679956,3.397408,0.500492
369.199935,3.397359,0.500466
369.719952,3.397318,0.500505
370.239954,3.397271,0.500479
370.759950,3.397229,0.500518
371.279957,3.397185,0.500492
371.799939,3.397138,0.500505
372.319968,3.397095,0.500544
372.839970,3.397048,0.500492
373.359966,3.397004,0.500505
373.879969,3.396962,0.500505
374.399968,3.396914,0.500492
374.919963,3.396869,0.500518
375.440004,3.396826,0.500505
375.959967,3.396781,0.500492
376.479977,3.396737,0.500531
376.999959,3.396692,0.500492
377.519949,3.396649,0.500479
378.039953,3.396604,0.500518
378.559955,3.396558,0.500479
379.079949,3.396514,0.500518
379.599968,3.396471,0.500492
380.119975,3.396425,0.500518
380.639967,3.396380,0.500505
381.159969,3.396337,0.500479
381.679971,3.396287,0.500518
382.199973,3.396247,0.500466
382.719969,3.396200,0.500479
383.239968,3.396159,0.500531
383.759971,3.396114,0.500466
384.279971,3.396066,0.500492
384.799968,3.396024,0.500531
385.319975,3.395977,0.500518
385.839985,3.395932,0.500479
386.359967,3.395886,0.500505
386.879964,3.395843,0.500452
387.399965,3.395797,0.500492
387.919966,3.395751,0.500505
388.439970,3.395705,0.500505
388.960011,3.395660,0.500479
389.479967,3.395617,0.500518
389.999971,3.395571,0.500518
390.519969,3.395527,0.500492
391.039966,3.395481,0.500505
391.559971,3.395435,0.500505
392.079969,3.395393,0.500466
392.599965,3.395348,0.500518
393.119966,3.395300,0.500518
393.639969,3.395255,0.500466
394.159967,3.395212,0.500492
394.679963,3.395168,0.500531
395.199960,3.395123,0.500479
395.719966,3.395075,0.500492
396.239973,3.395030,0.500492
396.759970,3.394985,0.500505
397.279972,3.394942,0.500492
397.799969,3.394896,0.500492
398.319965,3.394855,0.500518
398.839983,3.394811,0.500492
399.359941,3.394759,0.500492
399.879932,3.394719,0.500439
400.399937,3.394671,0.500518
400.919945,3.394628,0.500479
401.439939,3.394582,0.500505
401.959971,3.394540,0.500531
402.480013,3.394495,0.500492
402.999997,3.394444,0.500518
403.519944,3.394406,0.500531
404.039933,3.394355,0.500492
404.559937,3.394313,0.500452
405.079962,3.394268,0.500492
405.599939,3.394225,0.500492
406.119952,3.394177,0.500518
406.639953,3.394135,0.500505
407.159962,3.394088,0.500505
407.679960,3.394046,0.500505
408.199970,3.393998,0.500492
408.719966,3.393957,0.500518
409.239962,3.393909,0.500518
409.759958,3.393868,0.500479
410.279954,3.393819,0.500518
410.799949,3.393776,0.500518
411.319958,3.393732,0.500479
411.839986,3.393686,0.500518
412.359960,3.393641,0.500492
412.879975,3.393595,0.500479
413.399967,3.393550,0.500518
413.919970,3.393506,0.500492
414.439968,3.393461,0.500518
414.959964,3.393417,0.500479
415.479980,3.393374,0.500479
415.999969,3.393326,0.500505
416.519970,3.393285,0.500479
417.039968,3.393237,0.500492
417.559980,3.393193,0.500426
418.080351,3.393146,0.500505
418.599966,3.393104,0.500505
419.119964,3.393057,0.500492
419.639970,3.393013,0.500518
420.159968,3.392971,0.500505
420.679969,3.392926,0.500505
421.199973,3.392881,0.500492
421.719968,3.392837,0.500505
422.239946,3.392793,0.500479
422.759959,3.392745,0.500479
423.279948,3.392700,0.500505
423.799957,3.392659,0.500505
424.319974,3.392610,0.500492
424.839978,3.392568,0.500505
425.359968,3.392523,0.500479
425.879965,3.392478,0.500492
426.399973,3.392432,0.500466
426.919960,3.392389,0.500505
427.439972,3.392340,0.500518
427.959973,3.392300,0.500479
428.479971,3.392252,0.500505
428.999969,3.392208,0.500518
429.519982,3.392164,0.500492
430.039973,3.392121,0.500531
430.559985,3.392077,0.500492
431.079962,3.392030,0.500518
431.599965,3.391986,0.500505
432.119966,3.391941,0.500492
432.639969,3.391897,0.500531
433.159973,3.391851,0.500505
433.679972,3.391806,0.500492
434.199968,3.391761,0.500518
434.719962,3.391718,0.500492
435.239976,3.391673,0.500466
435.759973,3.391628,0.500531
436.279969,3.391583,0.500505
436.799970,3.391536,0.500531
437.319968,3.391492,0.500505
437.839988,3.391450,0.500479
438.359966,3.391403,0.500518
438.879965,3.391358,0.500492
439.399965,3.391313,0.500518
439.919956,3.391268,0.500466
440.439960,3.391223,0.500492
440.959942,3.391179,0.500505
441.479933,3.391136,0.500531
441.999944,3.391090,0.500492
442.520003,3.391045,0.500518
443.039979,3.390999,0.500505
443.559973,3.390954,0.500505
444.079968,3.390908,0.500518
444.599961,3.390867,0.500505
445.119954,3.390820,0.500492
445.639946,3.390777,0.500518
446.159952,3.390731,0.500492
446.679963,3.390687,0.500505
447.199956,3.390641,0.500505
447.719935,3.390598,0.500479
448.239938,3.390552,0.500479
448.759952,3.390507,0.500505
449.279955,3.390463,0.500505
449.799955,3.390416,0.500518
450.319963,3.390374,0.500531
450.839986,3.390323,0.500492
451.359953,3.390282,0.500505
451.879964,3.390237,0.500518
452.399958,3.390191,0.500492
452.919953,3.390148,0.500452
453.439949,3.390105,0.500479
453.959973,3.390059,0.500505
454.479964,3.390016,0.500505
454.999967,3.389970,0.500492
455.519972,3.389923,0.500531
456.040006,3.389878,0.500492
456.559967,3.389832,0.500492
457.079966,3.389792,0.500492
457.599964,3.389745,0.500492
458.119967,3.389699,0.500531
458.639967,3.389655,0.500492
459.159968,3.389609,0.500505
459.679970,3.389566,0.500518
460.199970,3.389520,0.500492
460.719967,3.389474,0.500505
461.239970,3.389428,0.500505
461.759974,3.389384,0.500492
462.279967,3.389339,0.500531
462.799969,3.389292,0.500505
463.319968,3.389249,0.500452
463.839981,3.389205,0.500531
464.359960,3.389158,0.500492
464.879965,3.389112,0.500505
465.399970,3.389069,0.500518
465.919968,3.389023,0.500492
466.439988,3.388978,0.500505
466.959967,3.388931,0.500518
467.479967,3.388886,0.500505
467.999974,3.388840,0.500479
468.519949,3.388793,0.500505
469.039947,3.388749,0.500505
469.559955,3.388705,0.500518
470.079937,3.388664,0.500531
470.599966,3.388615,0.500492
471.119962,3.388570,0.500531
471.639968,3.388525,0.500531
472.159968,3.388480,0.500505
472.679972,3.388433,0.500505
473.199969,3.388385,0.500505
473.719967,3.388342,0.500479
474.239971,3.388295,0.500492
474.759966,3.388251,0.500505
475.279967,3.388207,0.500518
475.799975,3.388158,0.500505
476.319968,3.388113,0.500466
476.839986,3.388069,0.500531
477.359971,3.388025,0.500505
477.879969,3.387979,0.500492
478.399975,3.387934,0.500492
478.919963,3.387890,0.500544
479.439968,3.387845,0.500505
479.959969,3.387801,0.500492
480.479955,3.387752,0.500492
480.999943,3.387708,0.500466
481.519948,3.387662,0.500518
482.039944,3.387619,0.500492
482.559973,3.387573,0.500518
483.079946,3.387526,0.500518
483.599952,3.387477,0.500479
484.119954,3.387434,0.500505
