time,voltage,current
102.440003,3.893862,0.000013
102.959994,3.893555,0.000000
103.479994,3.893286,0.000013
103.999994,3.893014,0.000000
104.519992,3.892747,-0.000013
105.039971,3.892680,0.000000
105.559989,3.892214,0.000000
106.079995,3.891952,-0.000013
106.599995,3.891690,-0.000013
107.119995,3.891427,0.000000
107.639990,3.891168,0.000000
108.159998,3.890911,0.000000
108.679992,3.890652,0.000000
109.199996,3.890395,0.000000
109.719995,3.889927,-0.000013
110.239998,3.889884,-0.000013
110.759995,3.889631,0.000013
111.279992,3.889382,0.000013
111.800000,3.889031,-0.000013
112.319994,3.888281,-0.000013
112.839995,3.888372,0.000013
113.359989,3.888372,-0.000013
113.879994,3.887539,0.000000
114.399993,3.887270,0.000000
114.919996,3.887503,-0.000013
115.440005,3.887373,0.000000
115.960001,3.886875,0.000000
116.479995,3.886894,0.000000
117.000014,3.886066,0.000000
117.519993,3.885789,0.000013
118.040037,3.886004,0.000013
118.559995,3.885301,0.000000
119.079995,3.885065,-0.000013
119.599999,3.884812,0.000000
120.119996,3.884608,0.000000
120.639993,3.884338,-0.000013
121.159994,3.884100,-0.000013
121.680003,3.883865,0.000000
122.199991,3.883627,-0.000026
122.719996,3.883405,0.000000
123.240006,3.883166,-0.000013
123.759998,3.882933,-0.000013
124.279996,3.882890,0.000013
124.799995,3.882477,0.000013
125.319991,3.882247,0.000013
125.839993,3.882022,0.000000
126.359993,3.881795,-0.000026
126.880023,3.881569,-0.000013
127.399999,3.881344,0.000000
127.919992,3.881123,-0.000013
128.440002,3.880899,0.000000
128.960004,3.879993,0.000000
129.479983,3.880451,0.000000
129.999977,3.880226,0.000000
130.519981,3.879578,-0.000013
131.040014,3.879083,0.000000
131.559979,3.879103,0.000013
132.079961,3.879331,-0.000013
132.599975,3.878509,0.000013
133.119978,3.878880,0.000000
133.639966,3.878390,-0.000013
134.159987,3.877945,0.000000
134.679991,3.877587,0.000000
135.200008,3.877715,-0.000013
135.719990,3.877145,0.000000
136.239997,3.876920,-0.000013
136.759996,3.876702,-0.000013
137.279989,3.876491,0.000000
137.799994,3.876937,0.000000
138.319996,3.876073,0.000000
138.839995,3.875862,-0.000013
139.359992,3.875684,-0.000013
139.879978,3.875444,-0.000013
140.399987,3.875235,0.000013
140.919983,3.875029,-0.000013
141.440006,3.874822,0.000013
141.959989,3.874617,0.000013
142.479983,3.874412,0.000000
142.999992,3.874207,-0.000013
143.519960,3.874002,0.000000
144.039982,3.873801,-0.000013
144.559986,3.873602,0.000000
145.079977,3.873398,0.000026
145.599981,3.873197,0.000000
146.119984,3.872997,0.000013
146.639993,3.872799,-0.000013
147.159999,3.872597,-0.000026
147.679964,3.872397,-0.000013
148.199985,3.872187,-0.000013
148.719988,3.871999,0.000013
149.239986,3.871805,0.000013
149.759988,3.871326,0.000000
150.279988,3.871272,0.000000
150.800002,3.871207,0.000000
151.319992,3.871019,-0.000013
151.839991,3.870827,-0.000026
152.359994,3.870636,0.000000
152.879992,3.870430,0.000000
153.399993,3.870250,0.000013
153.920005,3.870059,-0.000013
154.440054,3.869522,0.000000
154.959978,3.869672,0.000000
155.479995,3.869001,-0.000013
155.999968,3.868624,-0.000013
156.519983,3.868416,0.000000
157.039979,3.868259,0.000000
157.560019,3.868034,-0.000013
158.079988,3.868046,0.000000
158.599997,3.867653,0.000000
159.119967,3.867766,0.000000
159.639981,3.867729,-0.000013
160.159999,3.866796,-0.000013
160.679982,3.856098,0.000000
161.199994,3.856636,0.000039
161.719994,3.863663,0.000000
162.239998,3.863423,0.000013
162.759995,3.867157,-0.000026
163.279991,3.864268,0.000000
163.799995,3.865160,0.000000
164.319995,3.866674,0.000000
164.839959,3.865004,-0.000026
165.359989,3.865707,0.000013
165.879989,3.865779,-0.000013
166.399977,3.865156,0.000000
166.919992,3.865459,0.000000
167.439998,3.865291,0.000000
167.959974,3.865127,-0.000013
168.479983,3.864959,0.000000
168.999987,3.864791,-0.000026
169.519997,3.864619,-0.000013
170.040035,3.864453,0.000000
170.560023,3.863925,0.000000
171.079996,3.864110,-0.000013
171.599993,3.863944,0.000013
172.119979,3.863775,-0.000013
172.639978,3.863609,-0.000013
173.159983,3.863442,0.000013
173.680000,3.863279,0.000000
174.200004,3.863107,-0.000013
174.719998,3.862941,0.000000
175.239998,3.862773,0.000000
175.759993,3.862606,0.000013
176.279996,3.862441,0.000013
176.799996,3.861978,-0.000013
177.319993,3.861897,0.000000
177.839998,3.861877,0.000013
178.359995,3.861774,-0.000013
178.879992,3.861613,-0.000013
179.399997,3.860974,-0.000013
179.919992,3.861277,0.000000
180.440006,3.861120,0.000000
180.959990,3.860951,0.000013
181.479994,3.860392,-0.000026
181.999996,3.860625,0.000013
182.519994,3.860459,0.000000
183.039995,3.860294,-0.000013
183.559995,3.860132,0.000000
184.079993,3.859850,-0.000026
184.599997,3.859383,-0.000013
185.119997,3.859262,0.000013
185.639995,3.859467,0.000000
186.159994,3.859097,0.000013
186.679992,3.858781,0.000000
187.199996,3.858992,0.000000
187.719990,3.858836,-0.000026
188.240003,3.858004,0.000000
188.760006,3.858501,-0.000013
189.280004,3.857679,-0.000013
189.799995,3.857515,0.000000
190.319994,3.857347,0.000000
190.839996,3.857187,-0.000013
191.359987,3.857369,0.000000
191.879995,3.857331,0.000000
192.399993,3.856709,-0.000013
192.919994,3.856545,-0.000013
193.440009,3.856386,0.000000
193.959993,3.856227,-0.000013
194.479994,3.856071,-0.000013
194.999999,3.855911,-0.000013
195.519995,3.855755,-0.000013
196.039992,3.855596,0.000013
196.559996,3.855439,0.000000
197.080023,3.855284,0.000013
197.599968,3.854873,0.000013
198.119977,3.854971,0.000013
198.639980,3.854816,-0.000013
199.159966,3.854662,0.000000
199.679976,3.854506,0.000000
200.199977,3.854355,0.000000
200.719997,3.854199,0.000000
201.239994,3.854043,-0.000013
201.759991,3.853782,0.000000
202.279992,3.853733,0.000000
202.799996,3.853580,-0.000013
203.319994,3.853425,-0.000013
203.839996,3.853271,0.000000
204.359999,3.853111,0.000000
204.880002,3.852966,-0.000026
205.399992,3.852815,0.000013
205.919980,3.852661,0.000013
206.439998,3.852509,0.000013
206.959980,3.852358,-0.000013
207.479986,3.852208,0.000000
207.999998,3.852057,-0.000013
208.519982,3.851909,-0.000013
209.039971,3.851758,-0.000013
209.559980,3.850984,0.000013
210.079987,3.850821,0.000013
210.599974,3.850665,-0.000026
211.119981,3.851137,0.000013
211.639993,3.850988,0.000000
212.159991,3.850221,-0.000013
212.679972,3.850068,0.000013
213.199986,3.849918,-0.000013
213.719979,3.849765,0.000013
214.239983,3.849610,0.000013
214.759962,3.849464,0.000000
215.279973,3.849314,-0.000013
215.799959,3.849166,-0.000026
216.319998,3.849014,0.000000
216.839982,3.848867,0.000013
217.359979,3.848718,0.000000
217.879979,3.848571,0.000013
218.399979,3.848420,0.000000
218.919978,3.848277,0.000000
219.439999,3.848130,0.000000
219.959962,3.847984,-0.000013
220.479973,3.847837,0.000013
220.999966,3.847688,0.000013
221.519960,3.847544,0.000000
222.039976,3.847032,-0.000013
222.559963,3.847246,0.000000
223.079978,3.846900,0.000000
223.599981,3.846957,-0.000026
224.119997,3.846773,0.000026
224.639975,3.846669,0.000013
225.159996,3.846529,0.000000
225.679977,3.846214,-0.000013
226.199985,3.846238,-0.000026
226.719992,3.846096,-0.000026
227.239998,3.845957,0.000000
227.759998,3.845815,0.000000
228.279996,3.845676,0.000000
228.799993,3.845531,0.000000
229.319987,3.845396,0.000000
229.839993,3.845258,0.000000
230.359996,3.845116,-0.000013
230.880002,3.844976,0.000000
231.400001,3.844473,0.000013
231.919960,3.844691,-0.000013
232.439993,3.844551,0.000000
232.959985,3.844140,0.000026
233.479987,3.844041,0.000013
233.999981,3.843656,-0.000013
234.519987,3.843979,0.000000
235.039994,3.843196,0.000000
235.559974,3.843608,0.000000
236.079982,3.843564,0.000013
236.600044,3.843162,0.000000
237.119970,3.843205,0.000013
237.639980,3.843146,0.000000
238.159985,3.843014,0.000000
238.679989,3.842753,-0.000013
239.199962,3.842095,0.000000
239.719980,3.841939,0.000000
240.239985,3.841795,-0.000013
240.759993,3.841650,0.000000
241.279986,3.841519,-0.000013
241.799980,3.841372,-0.000013
242.319989,3.841232,0.000000
242.839987,3.841095,0.000000
243.359995,3.840956,0.000000
243.879992,3.840819,-0.000013
244.399994,3.840683,0.000000
244.919978,3.840546,-0.000013
245.439992,3.840412,0.000000
245.959994,3.840275,0.000000
246.479968,3.840143,0.000013
246.999963,3.840005,0.000013
247.519985,3.839866,-0.000013
248.039988,3.839732,-0.000026
248.559986,3.839596,0.000013
249.079987,3.839458,-0.000026
249.600032,3.839323,0.000000
250.119999,3.839184,0.000000
250.639995,3.838782,-0.000013
251.160005,3.838687,0.000000
251.679992,3.838776,-0.000013
252.200018,3.838637,-0.000013
252.719997,3.838502,-0.000013
253.239999,3.838366,-0.000013
253.760003,3.837598,-0.000013
254.279991,3.837711,0.000000
254.799967,3.837959,0.000000
255.319966,3.837830,0.000013
255.839978,3.837696,0.000000
256.359994,3.837560,-0.000013
256.879992,3.837222,-0.000026
257.399994,3.837292,0.000013
257.919965,3.836651,-0.000013
258.439993,3.837029,-0.000013
258.959969,3.836260,0.000000
259.479994,3.836763,0.000013
259.999980,3.836639,0.000000
260.519981,3.836200,0.000013
261.039965,3.835901,0.000000
261.559966,3.836074,0.000000
262.079971,3.835787,-0.000013
262.599966,3.835345,0.000013
263.119976,3.835665,-0.000013
263.639959,3.835070,0.000000
264.159962,3.834936,0.000000
264.679960,3.835398,0.000013
265.200002,3.834680,0.000000
265.719995,3.834538,0.000013
266.240000,3.834866,0.000013
266.759996,3.834914,-0.000013
267.279993,3.834151,0.000000
267.799989,3.834018,0.000013
268.319995,3.833888,-0.000026
268.839995,3.833755,0.000000
269.359991,3.834086,0.000000
269.879998,3.833504,-0.000013
270.399993,3.833617,0.000000
270.919994,3.833247,0.000013
271.440042,3.833117,0.000000
271.959976,3.832988,-0.000013
272.479981,3.832869,0.000000
272.999987,3.832733,0.000000
273.519974,3.832604,0.000000
274.039962,3.832479,0.000013
274.559970,3.832354,0.000000
275.079985,3.832228,-0.000026
275.599974,3.832098,0.000000
276.120006,3.831976,0.000000
276.639960,3.831851,-0.000026
277.159960,3.831722,0.000000
277.679976,3.831593,0.000013
278.199962,3.831473,0.000013
278.719992,3.831349,-0.000013
279.239993,3.831225,0.000000
279.759998,3.831098,0.000000
280.279993,3.830975,0.000000
280.799992,3.830849,-0.000013
281.319982,3.830728,0.000013
281.839971,3.830606,0.000000
282.359976,3.830478,-0.000026
282.879966,3.830354,0.000013
283.399980,3.830230,0.000013
283.919992,3.830109,-0.000013
284.440009,3.829984,-0.000013
284.960000,3.829859,0.000013
285.479989,3.829736,0.000000
285.999963,3.829612,-0.000013
286.519958,3.829492,0.000000
287.039970,3.829370,-0.000026
287.559998,3.829248,-0.000013
288.079999,3.829123,-0.000013
288.599994,3.828998,0.000000
289.120034,3.828874,0.000000
289.639993,3.828758,-0.000026
290.159995,3.828634,0.000000
290.679997,3.828513,0.000000
291.199996,3.828393,-0.000013
291.720005,3.828272,0.000000
292.239991,3.828152,0.000013
292.760000,3.828029,0.000013
293.279992,3.827913,0.000000
293.799983,3.827792,0.000000
294.319997,3.827668,0.000026
294.839994,3.827549,-0.000013
295.359995,3.827427,0.000000
295.879990,3.827309,-0.000013
296.399997,3.827190,0.000000
296.919994,3.827068,-0.000013
297.440039,3.826949,-0.000013
297.959978,3.826827,0.000000
298.479978,3.826704,0.000000
298.999969,3.826584,0.000026
299.519963,3.826464,0.000013
300.039979,3.826344,0.000026
300.559986,3.826224,0.000000
301.079962,3.826105,0.000013
301.599963,3.825985,0.000000
302.119967,3.825867,-0.000013
302.639960,3.825745,0.000013
303.159969,3.825628,0.000000
303.679984,3.825507,0.000013
304.199964,3.825389,0.000000
304.719974,3.825269,-0.000013
305.239968,3.825150,-0.000026
305.759970,3.825036,0.000013
306.279958,3.824913,0.000000
306.799959,3.824794,0.000000
307.319977,3.824674,-0.000013
307.839978,3.824558,0.000000
308.359972,3.824440,-0.000013
308.879969,3.824321,0.000000
309.399976,3.824205,0.000000
309.919963,3.824090,0.000000
310.440056,3.823970,0.000026
310.959996,3.823855,0.000000
311.479991,3.823738,0.000000
311.999992,3.823619,0.000000
312.519994,3.823498,0.000026
313.039994,3.823387,0.000000
313.559991,3.823268,-0.000013
314.079995,3.823147,0.000000
314.599995,3.823031,-0.000013
315.119993,3.822595,-0.000013
315.640031,3.822792,0.000013
316.159996,3.822676,-0.000013
316.679994,3.822262,0.000000
317.199997,3.822441,0.000013
317.719998,3.822324,0.000013
318.239958,3.822205,0.000000
318.759962,3.822091,-0.000026
319.279957,3.821970,0.000000
319.799984,3.821585,0.000013
320.319980,3.821738,0.000000
320.839977,3.821626,0.000000
321.359968,3.821508,0.000013
321.879981,3.821388,0.000000
322.399965,3.821275,0.000039
322.919963,3.821160,0.000013
323.439968,3.820655,-0.000013
323.959961,3.820842,-0.000026
324.479981,3.820811,-0.000013
324.999981,3.820698,-0.000013
325.519990,3.820575,-0.000013
326.039984,3.820450,0.000000
326.559976,3.820344,0.000013
327.079968,3.820162,0.000000
327.599971,3.820107,0.000000
328.119979,3.819644,0.000000
328.640043,3.819880,0.000013
329.159997,3.819751,0.000000
329.680000,3.819353,-0.000026
330.199995,3.819532,-0.000026
330.719979,3.818788,0.000000
331.239989,3.818986,-0.000013
331.759971,3.819179,-0.000013
332.279977,3.818880,0.000013
332.799974,3.818635,0.000013
333.319979,3.818824,0.000000
333.839977,3.818083,0.000000
334.359974,3.818289,0.000013
334.879976,3.817846,0.000013
335.399980,3.818172,-0.000013
335.919999,3.817608,0.000000
336.440000,3.818112,0.000000
336.959996,3.817432,0.000013
337.479996,3.817255,0.000000
337.999998,3.817350,0.000013
338.519995,3.817018,-0.000013
339.039992,3.816899,0.000013
339.559996,3.816784,0.000026
340.079995,3.816671,-0.000013
340.599993,3.816925,-0.000013
341.120000,3.816672,-0.000013
341.639994,3.816321,0.000000
342.159994,3.816204,0.000000
342.679994,3.816089,0.000000
343.199982,3.815970,0.000000
343.719990,3.815852,0.000000
344.239976,3.815730,0.000000
344.759971,3.815613,0.000000
345.279967,3.815494,-0.000013
345.799985,3.815647,-0.000026
346.319993,3.815262,0.000013
346.839996,3.815143,-0.000026
347.359998,3.815028,0.000000
347.879991,3.814911,0.000000
348.399995,3.814796,-0.000039
348.919994,3.814676,0.000013
349.439979,3.814560,-0.000013
349.959971,3.814441,0.000000
350.479963,3.814328,0.000000
350.999996,3.814213,-0.000013
351.519992,3.814097,0.000000
352.039997,3.813979,0.000000
352.559991,3.813863,-0.000013
353.079978,3.813746,0.000000
353.599964,3.813630,0.000000
354.119973,3.813515,-0.000013
354.639965,3.813398,0.000000
355.160027,3.813278,-0.000013
355.679991,3.813163,0.000000
356.199998,3.813045,-0.000013
356.719997,3.812928,-0.000013
357.239995,3.812817,-0.000013
357.759994,3.812697,0.000013
358.279994,3.812581,-0.000013
358.799996,3.812458,-0.000013
359.319991,3.811867,-0.000013
359.839986,3.812225,0.000000
360.359994,3.812105,0.000000
360.879995,3.811985,0.000000
361.399991,3.811673,-0.000013
361.919984,3.811746,0.000013
362.439973,3.811189,-0.000013
362.959963,3.811332,0.000000
363.479963,3.811390,0.000000
363.999963,3.811280,0.000000
364.519964,3.811157,-0.000013
365.039979,3.811048,0.000013
365.559999,3.810775,-0.000013
366.079994,3.810426,0.000000
366.599995,3.810140,-0.000013
367.119993,3.810430,0.000000
367.639995,3.809919,0.000000
368.160036,3.810068,0.000000
368.680001,3.810065,0.000000
369.199991,3.810104,0.000000
369.719996,3.809988,0.000013
370.240000,3.809318,-0.000013
370.760000,3.809626,0.000013
371.280018,3.809330,0.000000
371.799993,3.809513,0.000000
372.319994,3.808843,-0.000026
372.839996,3.808719,0.000013
373.359996,3.808598,-0.000013
373.879997,3.808473,0.000000
374.399994,3.808353,0.000000
374.919990,3.808233,0.000000
375.440006,3.808114,0.000000
375.959997,3.807999,0.000013
376.479996,3.808213,0.000013
376.999992,3.807755,0.000013
377.519997,3.807635,0.000013
378.039996,3.807518,0.000000
378.559992,3.807397,-0.000013
379.079979,3.807281,-0.000013
379.599972,3.807159,-0.000013
380.119964,3.807043,0.000000
380.639979,3.806923,-0.000013
381.159984,3.806802,0.000000
381.679988,3.806684,0.000013
382.199979,3.806561,0.000000
382.719976,3.806445,-0.000013
383.239976,3.806323,-0.000026
383.759965,3.806207,0.000013
384.279971,3.806083,-0.000013
384.799995,3.805967,-0.000013
385.319996,3.805847,0.000000
385.839997,3.805723,0.000000
386.359995,3.805604,0.000000
386.879991,3.805490,-0.000026
387.399991,3.805034,-0.000013
387.919991,3.805248,0.000000
388.440009,3.805128,-0.000013
388.960000,3.805005,-0.000013
389.479980,3.804887,-0.000013
389.999976,3.804710,0.000013
390.519980,3.804385,0.000013
391.039989,3.804310,-0.000013
391.559982,3.804407,-0.000013
392.079970,3.804290,-0.000013
392.599973,3.804171,0.000000
393.119973,3.804054,-0.000013
393.639964,3.803934,-0.000013
394.159978,3.803433,0.000000
394.680011,3.803695,0.000000
395.199993,3.803579,0.000013
395.719991,3.803202,0.000013
396.239996,3.803227,-0.000026
396.759996,3.802602,0.000000
397.279996,3.802745,0.000013
397.800011,3.802979,0.000000
398.319996,3.802863,0.000000
398.840000,3.802744,-0.000013
399.359994,3.802481,-0.000013
399.879989,3.801885,0.000013
400.399995,3.802374,-0.000013
400.919995,3.801785,0.000013
401.440000,3.801677,-0.000013
401.959999,3.801394,0.000013
402.479997,3.801442,0.000000
402.999997,3.801299,-0.000013
403.519996,3.801352,-0.000013
404.039992,3.800900,0.000013
404.559996,3.800780,-0.000026
405.079962,3.800935,0.000000
405.599970,3.801161,-0.000013
406.119986,3.800859,0.000013
406.639965,3.800304,-0.000013
407.159971,3.800177,-0.000013
407.680018,3.800565,-0.000013
408.199962,3.799927,0.000000
408.719978,3.800214,0.000000
409.239969,3.800135,0.000013
409.759982,3.799942,0.000000
410.279990,3.799442,0.000000
410.799987,3.799414,0.000000
411.319991,3.799205,0.000013
411.839991,3.799081,0.000000
412.359994,3.799026,0.000000
412.879992,3.798835,0.000000
413.399993,3.798713,0.000000
413.919997,3.798588,-0.000013
414.439997,3.798468,-0.000013
414.959994,3.798343,0.000000
415.479999,3.798218,0.000000
415.999992,3.798099,0.000000
416.519993,3.797975,-0.000026
417.039993,3.797852,0.000000
417.559992,3.797730,0.000013
418.079997,3.797609,-0.000013
418.599996,3.797486,0.000000
419.119975,3.797366,0.000000
419.639961,3.797240,0.000000
420.159961,3.797124,-0.000013
420.679961,3.797000,0.000000
421.199962,3.796877,-0.000013
421.719960,3.796755,0.000000
422.239959,3.796636,0.000000
422.759963,3.796514,0.000013
423.279976,3.796391,-0.000026
423.799990,3.796157,0.000026
424.319981,3.796147,0.000013
424.839982,3.796028,0.000000
425.359983,3.795904,-0.000013
425.879961,3.795782,-0.000013
426.399961,3.795661,0.000013
426.919965,3.795533,0.000000
427.440053,3.795413,0.000000
427.959990,3.795294,0.000000
428.479977,3.795174,0.000013
428.999970,3.795043,-0.000026
429.519986,3.794928,0.000000
430.039965,3.794692,0.000000
430.559968,3.794684,-0.000026
431.079990,3.794560,-0.000013
431.599985,3.793954,0.000013
432.119977,3.794312,0.000000
432.639961,3.793856,0.000013
433.159986,3.793926,-0.000013
433.679989,3.793941,0.000000
434.200024,3.793817,0.000013
434.719958,3.793232,-0.000013
435.239968,3.793119,0.000013
435.759965,3.792829,0.000000
436.279958,3.793314,-0.000026
436.799979,3.793198,0.000000
437.319980,3.792461,-0.000013
437.839976,3.792333,-0.000013
438.359988,3.792203,0.000013
438.879976,3.792075,0.000000
439.399963,3.791947,-0.000013
439.919970,3.791826,-0.000013
440.439978,3.791698,0.000000
440.959980,3.791577,0.000000
441.479978,3.791445,-0.000013
441.999994,3.791678,0.000013
442.519996,3.791198,0.000000
443.039997,3.791069,0.000000
443.559991,3.790945,0.000013
444.079996,3.790818,0.000000
444.599997,3.790694,0.000013
445.119965,3.790564,-0.000013
445.639984,3.790683,0.000000
446.159967,3.790319,0.000000
446.679963,3.790194,-0.000013
447.199994,3.790066,0.000000
447.719959,3.789942,0.000000
448.239974,3.789811,0.000000
448.759981,3.789687,0.000000
449.279971,3.789563,-0.000026
449.799996,3.789435,0.000000
450.319993,3.789315,0.000000
450.839996,3.789184,0.000000
451.359993,3.789061,0.000000
451.879993,3.788933,0.000013
452.399992,3.788809,0.000000
452.919996,3.788686,0.000000
453.440004,3.788564,0.000000
453.959995,3.788436,0.000000
454.479969,3.788313,0.000000
454.999978,3.788185,-0.000013
455.519963,3.788057,-0.000013
456.039966,3.787932,0.000000
456.559965,3.787807,0.000000
457.079978,3.787683,0.000000
457.599965,3.787560,0.000000
458.119961,3.787431,-0.000013
458.639975,3.786699,0.000000
459.159986,3.786561,-0.000013
459.679978,3.786674,0.000000
460.199979,3.786915,0.000000
460.719990,3.786184,0.000000
461.239997,3.786046,-0.000013
461.759993,3.786526,0.000026
462.279997,3.785871,0.000000
462.799996,3.786279,0.000013
463.319994,3.785545,-0.000013
463.839991,3.785411,0.000000
464.359993,3.785895,0.000000
464.879992,3.785772,-0.000026
465.399995,3.785032,0.000000
465.919996,3.785315,0.000000
466.440012,3.785102,0.000000
466.959996,3.785225,0.000000
467.479996,3.785124,0.000000
467.999993,3.785010,-0.000013
468.519993,3.784739,0.000000
469.039986,3.784158,0.000000
469.559994,3.784322,0.000026
470.079967,3.783888,0.000000
470.599978,3.784199,-0.000013
471.119987,3.783629,0.000013
471.639965,3.783498,0.000000
472.159962,3.783365,0.000000
472.679961,3.783513,0.000000
473.199984,3.783110,-0.000013
