1.602939,3.169352
1.603501,3.169974
1.604063,3.170605
1.604625,3.171228
1.605188,3.171855
1.605750,3.172488
1.606312,3.173109
1.606874,3.173733
1.607436,3.174354
1.607998,3.174978
1.608561,3.175602
1.609123,3.176221
1.609685,3.176842
1.610247,3.177466
1.610809,3.178091
1.611371,3.178718
1.611933,3.179342
1.612495,3.168076
1.613057,3.168717
1.613619,3.169360
1.614181,3.170006
1.614743,3.170654
1.615305,3.171299
1.615867,3.171948
1.616429,3.172591
1.616991,3.173243
1.617553,3.173887
1.618115,3.174528
1.618677,3.175175
1.619239,3.175814
1.619801,3.176455
1.620363,3.177085
1.620925,3.177716
1.621487,3.178348
1.622049,3.178977
1.622611,3.179604
1.623173,3.180241
1.623734,3.180870
1.624296,3.181511
1.624858,3.182145
1.625420,3.182783
1.625982,3.183418
1.626544,3.184051
1.627106,3.184685
1.627667,3.185317
1.628229,3.185956
1.628791,3.186583
1.629353,3.187215
1.629915,3.187851
1.630476,3.188483
1.631038,3.189112
1.631600,3.189732
1.632162,3.190357
1.632723,3.190981
1.633285,3.191608
1.633847,3.192226
1.634409,3.192848
1.634970,3.180071
1.635532,3.180698
1.636094,3.181325
1.636656,3.181952
1.637217,3.182573
1.637779,3.183200
1.638341,3.183825
1.638902,3.184443
1.639464,3.185062
1.640026,3.185692
1.640587,3.186312
1.641149,3.186935
1.641710,3.187551
1.642272,3.188171
1.642834,3.188782
1.643395,3.189385
1.643957,3.190001
1.644518,3.190614
1.645080,3.191228
1.645642,3.191830
1.646203,3.192440
1.646765,3.193056
1.647326,3.193667
1.647888,3.194276
1.648449,3.194883
1.649011,3.195490
1.649572,3.196096
1.650134,3.196703
1.650695,3.197312
1.651257,3.197914
1.651818,3.198517
1.652380,3.199124
1.652941,3.199728
1.653503,3.200328
1.654064,3.200928
1.654625,3.201526
1.655187,3.202124
1.655748,3.202719
1.656310,3.203314
1.656871,3.203914
1.657432,3.204508
1.657994,3.205103
1.658555,3.205700
1.659116,3.193532
1.659678,3.194135
1.660239,3.194730
1.660801,3.195333
1.661362,3.195925
1.661923,3.196520
1.662484,3.197116
1.663046,3.197704
1.663607,3.198291
1.664168,3.198879
1.664730,3.199468
1.665291,3.200058
1.665852,3.200641
1.666413,3.201226
1.666975,3.201821
1.667536,3.202406
1.668097,3.202989
1.668658,3.203579
1.669220,3.204162
1.669781,3.204749
1.670342,3.205339
1.670903,3.205924
1.671464,3.206507
1.672025,3.207101
1.672587,3.207680
1.673148,3.208269
1.673709,3.208845
1.674270,3.209424
1.674831,3.209998
1.675392,3.210570
1.675953,3.211143
1.676515,3.211720
1.677076,3.212296
1.677637,3.212869
1.678198,3.213441
1.678759,3.214008
1.679320,3.214584
1.679881,3.215147
1.680442,3.215726
1.681003,3.216293
1.681564,3.216862
1.682125,3.205955
1.682686,3.206502
1.683247,3.207044
1.683808,3.207585
1.684369,3.208130
1.684930,3.208671
1.685491,3.209218
1.686052,3.209755
1.686613,3.210299
1.687174,3.210845
1.687735,3.211389
1.688296,3.211931
1.688857,3.212476
1.689417,3.213019
1.689978,3.213566
1.690539,3.214105
1.691100,3.214650
1.691661,3.215187
1.692222,3.215731
1.692783,3.216273
1.693344,3.216814
1.693904,3.217354
1.694465,3.217891
1.695026,3.218432
1.695587,3.218969
1.696148,3.219504
1.696709,3.220050
1.697269,3.220585
1.697830,3.221120
1.698391,3.221654
1.698952,3.222194
1.699512,3.222733
1.700073,3.223272
1.700634,3.223812
1.701195,3.224346
1.701755,3.224892
1.702316,3.225434
1.702877,3.225976
1.703437,3.226516
1.703998,3.227064
1.704559,3.227601
1.705120,3.228139
1.705680,3.217747
1.706241,3.218321
1.706801,3.218900
1.707362,3.219481
1.707923,3.220061
1.708483,3.220638
1.709044,3.221221
1.709605,3.221798
1.710165,3.222382
1.710726,3.222967
1.711286,3.223542
1.711847,3.224119
1.712407,3.224698
1.712968,3.225279
1.713529,3.225856
1.714089,3.226435
1.714650,3.227010
1.715210,3.227587
1.715771,3.228172
1.716331,3.228738
1.716892,3.229309
1.717452,3.229881
1.718013,3.230449
1.718573,3.231021
1.719133,3.231574
1.719694,3.232149
1.720254,3.232710
1.720815,3.233287
1.721375,3.233844
1.721936,3.234403
1.722496,3.234973
1.723056,3.235535
1.723617,3.236103
1.724177,3.236671
1.724738,3.237246
1.725298,3.237814
1.725858,3.238380
1.726419,3.238950
1.726979,3.228615
1.727539,3.229165
1.728100,3.229714
1.728660,3.230267
1.729220,3.230813
1.729781,3.231370
1.730341,3.231921
1.730901,3.232479
1.731461,3.233027
1.732022,3.233587
1.732582,3.234142
1.733142,3.234693
1.733702,3.235257
1.734263,3.235795
1.734823,3.236343
1.735383,3.236882
1.735943,3.237437
1.736504,3.237984
1.737064,3.238528
1.737624,3.239083
1.738184,3.239629
1.738744,3.240179
1.739304,3.240726
1.739865,3.241274
1.740425,3.241823
1.740985,3.242367
1.741545,3.242921
1.742105,3.243463
1.742665,3.244003
1.743225,3.244551
1.743785,3.245095
1.744345,3.245641
1.744905,3.246183
1.745465,3.246724
1.746026,3.247268
1.746586,3.247810
1.747146,3.248345
1.747706,3.248884
1.748266,3.239542
1.748826,3.240000
1.749386,3.240459
1.749946,3.240922
1.750506,3.241378
1.751066,3.241833
1.751626,3.242279
1.752186,3.242722
1.752746,3.243169
1.753306,3.243619
1.753866,3.244058
1.754425,3.244498
1.754985,3.244948
1.755545,3.245384
1.756105,3.245823
1.756665,3.246266
1.757225,3.246702
1.757785,3.247144
1.758345,3.247581
1.758905,3.248021
1.759464,3.248464
1.760024,3.248900
1.760584,3.249336
1.761144,3.249777
1.761704,3.250215
1.762264,3.250652
1.762823,3.251090
1.763383,3.251533
1.763943,3.251968
1.764503,3.252410
1.765062,3.252848
1.765622,3.253284
1.766182,3.253724
1.766742,3.254165
1.767301,3.254601
1.767861,3.255048
1.768421,3.255484
1.768981,3.249101
1.769540,3.249498
1.770100,3.249887
1.770660,3.250282
1.771219,3.250672
1.771779,3.251062
1.772339,3.251448
1.772898,3.251845
1.773458,3.252229
1.774018,3.252621
1.774577,3.253009
1.775137,3.253396
1.775697,3.253791
1.776256,3.254179
1.776816,3.254568
1.777375,3.254959
1.777935,3.255349
1.778494,3.255741
1.779054,3.256128
1.779614,3.256525
1.780173,3.256912
1.780733,3.257299
1.781292,3.257681
1.781852,3.258071
1.782411,3.258455
1.782971,3.258838
1.783530,3.259228
1.784090,3.259612
1.784649,3.260000
1.785209,3.260378
1.785768,3.260759
1.786328,3.261143
1.786887,3.261520
1.787446,3.261903
1.788006,3.262289
1.788565,3.262669
1.789125,3.263048
1.789684,3.263428
1.790244,3.256185
1.790803,3.256622
1.791362,3.257055
1.791922,3.257492
1.792481,3.257929
1.793040,3.258360
1.793600,3.258792
1.794159,3.259221
1.794718,3.259653
1.795278,3.260088
1.795837,3.260517
1.796396,3.260942
1.796956,3.261372
1.797515,3.261806
1.798074,3.262235
1.798633,3.262662
1.799193,3.263089
1.799752,3.263519
1.800311,3.263946
1.800870,3.264373
1.801430,3.264800
1.801989,3.265222
1.802548,3.265651
1.803107,3.266078
1.803666,3.266503
1.804226,3.266922
1.804785,3.267345
1.805344,3.267768
1.805903,3.268191
1.806462,3.268611
1.807021,3.269033
1.807580,3.269457
1.808140,3.269878
1.808699,3.270295
1.809258,3.270724
1.809817,3.271143
1.810376,3.271563
1.810935,3.263600
1.811494,3.264029
1.812053,3.264461
1.812612,3.264892
1.813171,3.265319
1.813730,3.265745
1.814289,3.266174
1.814848,3.266604
1.815407,3.267035
1.815966,3.267465
1.816525,3.267889
1.817084,3.268313
1.817643,3.268742
1.818202,3.269174
1.818761,3.269605
1.819320,3.270035
1.819879,3.270471
1.820438,3.270900
1.820997,3.271330
1.821556,3.271756
1.822115,3.272185
1.822674,3.272612
1.823233,3.273031
1.823792,3.273455
1.824350,3.273873
1.824909,3.274287
1.825468,3.274709
1.826027,3.275128
1.826586,3.275546
1.827145,3.275970
1.827704,3.276394
1.828262,3.276815
1.828821,3.277227
1.829380,3.277643
1.829939,3.278062
1.830498,3.278475
1.831056,3.272062
1.831615,3.272445
1.832174,3.272824
1.832733,3.273208
1.833291,3.273588
1.833850,3.273972
1.834409,3.274352
1.834968,3.274732
1.835526,3.275116
1.836085,3.275499
1.836644,3.275874
1.837202,3.276257
1.837761,3.276642
1.838320,3.277023
1.838878,3.277403
1.839437,3.277779
1.839996,3.278154
1.840554,3.278530
1.841113,3.278907
1.841672,3.279274
1.842230,3.279656
1.842789,3.280025
1.843347,3.280396
1.843906,3.280768
1.844465,3.281138
1.845023,3.281517
1.845582,3.281890
1.846140,3.282264
1.846699,3.282637
1.847257,3.283007
1.847816,3.283382
1.848374,3.283755
1.848933,3.284126
1.849491,3.284493
1.850050,3.284867
1.850608,3.278986
1.851167,3.279338
1.851725,3.279686
1.852284,3.280038
1.852842,3.280399
1.853401,3.280752
1.853959,3.281100
1.854517,3.281465
1.855076,3.281808
1.855634,3.282154
1.856193,3.282498
1.856751,3.282851
1.857309,3.283201
1.857868,3.283549
1.858426,3.283898
1.858985,3.284245
1.859543,3.284597
1.860101,3.284943
1.860659,3.285294
1.861218,3.285642
1.861776,3.285991
1.862334,3.286336
1.862893,3.286677
1.863451,3.287022
1.864009,3.287363
1.864568,3.287711
1.865126,3.288048
1.865684,3.288400
1.866242,3.288739
1.866801,3.289079
1.867359,3.289422
1.867917,3.289762
1.868475,3.290103
1.869033,3.290444
1.869592,3.284909
1.870150,3.285250
1.870708,3.285591
1.871266,3.285935
1.871824,3.286281
1.872382,3.286616
1.872941,3.286954
1.873499,3.287291
1.874057,3.287629
1.874615,3.287970
1.875173,3.288308
1.875731,3.288650
1.876289,3.288995
1.876847,3.289340
1.877405,3.289680
1.877963,3.290028
1.878522,3.290370
1.879080,3.290714
1.879638,3.291062
1.880196,3.291397
1.880754,3.291742
1.881312,3.292083
1.881870,3.292421
1.882428,3.292760
1.882986,3.293098
1.883544,3.293441
1.884102,3.293779
1.884660,3.294118
1.885218,3.294455
1.885776,3.294797
1.886334,3.295135
1.886891,3.295477
1.887449,3.295817
1.888007,3.296156
1.888565,3.296491
1.889123,3.290948
1.889681,3.291279
1.890239,3.291600
1.890797,3.291931
1.891355,3.292259
1.891913,3.292584
1.892470,3.292908
1.893028,3.293236
1.893586,3.293561
1.894144,3.293884
1.894702,3.294213
1.895260,3.294542
1.895817,3.294861
1.896375,3.295185
1.896933,3.295508
1.897491,3.295831
1.898048,3.296152
1.898606,3.296476
1.899164,3.296802
1.899722,3.297129
1.900279,3.297452
1.900837,3.297774
1.901395,3.298089
1.901953,3.298411
1.902510,3.298735
1.903068,3.299052
1.903626,3.299364
1.904183,3.299676
1.904741,3.299993
1.905299,3.300304
1.905856,3.300610
1.906414,3.300915
1.906972,3.301223
1.907529,3.301531
1.908087,3.296903
1.908644,3.297218
1.909202,3.297538
1.909760,3.297862
1.910317,3.298180
1.910875,3.298498
1.911432,3.298817
1.911990,3.299135
1.912548,3.299453
1.913105,3.299775
1.913663,3.300089
1.914220,3.300407
1.914778,3.300731
1.915335,3.301039
1.915893,3.301361
1.916450,3.301685
1.917008,3.302002
1.917565,3.302320
1.918123,3.302641
1.918680,3.302960
1.919238,3.303280
1.919795,3.303603
1.920353,3.303924
1.920910,3.304247
1.921467,3.304572
1.922025,3.304890
1.922582,3.305221
1.923140,3.305545
1.923697,3.305867
1.924254,3.306189
1.924812,3.306512
1.925369,3.306837
1.925926,3.307159
1.926484,3.301746
1.927041,3.302064
1.927599,3.302383
1.928156,3.302702
1.928713,3.303015
1.929270,3.303334
1.929828,3.303652
1.930385,3.303971
1.930942,3.304287
1.931500,3.304604
1.932057,3.304923
1.932614,3.305244
1.933171,3.305557
1.933729,3.305882
1.934286,3.306194
1.934843,3.306510
1.935400,3.306825
1.935957,3.307138
1.936515,3.307451
1.937072,3.307757
1.937629,3.308073
1.938186,3.308384
1.938743,3.308698
1.939301,3.309004
1.939858,3.309316
1.940415,3.309619
1.940972,3.309927
1.941529,3.310236
1.942086,3.310545
1.942643,3.310851
1.943200,3.311158
1.943758,3.311466
1.944315,3.311776
1.944872,3.312085
1.945429,3.307519
1.945986,3.307831
1.946543,3.308152
1.947100,3.308458
1.947657,3.308770
1.948214,3.309078
1.948771,3.309387
1.949328,3.309698
1.949885,3.310009
1.950442,3.310313
1.950999,3.310626
1.951556,3.310936
1.952113,3.311241
1.952670,3.311550
1.953227,3.311859
1.953784,3.312167
1.954341,3.312476
1.954898,3.312783
1.955455,3.313088
1.956012,3.313394
1.956568,3.313697
1.957125,3.314003
1.957682,3.314307
1.958239,3.314616
1.958796,3.314921
1.959353,3.315229
1.959910,3.315533
1.960467,3.315838
1.961023,3.316142
1.961580,3.316448
1.962137,3.316759
1.962694,3.317062
1.963251,3.317368
1.963807,3.312507
1.964364,3.312806
1.964921,3.313106
1.965478,3.313402
1.966035,3.313700
1.966591,3.314000
1.967148,3.314295
1.967705,3.314583
1.968262,3.314880
1.968818,3.315168
1.969375,3.315467
1.969932,3.315761
1.970488,3.316050
1.971045,3.316347
1.971602,3.316638
1.972158,3.316926
1.972715,3.317218
1.973272,3.317505
1.973828,3.317799
1.974385,3.318084
1.974942,3.318373
1.975498,3.318664
1.976055,3.318946
1.976612,3.319239
1.977168,3.319520
1.977725,3.319812
1.978281,3.320104
1.978838,3.320391
1.979394,3.320673
1.979951,3.320965
1.980508,3.321258
1.981064,3.321537
1.981621,3.321825
1.982177,3.322112
1.982734,3.317601
1.983290,3.317893
1.983847,3.318182
1.984403,3.318477
1.984960,3.318762
1.985516,3.319049
1.986073,3.319334
1.986629,3.319618
1.987186,3.319905
1.987742,3.320194
1.988299,3.320475
1.988855,3.320758
1.989411,3.321041
1.989968,3.321323
1.990524,3.321607
1.991081,3.321888
1.991637,3.322173
1.992193,3.322456
1.992750,3.322737
1.993306,3.323026
1.993862,3.323305
1.994419,3.323594
1.994975,3.323880
1.995531,3.324164
1.996088,3.324450
1.996644,3.324736
1.997200,3.325024
1.997757,3.325310
1.998313,3.325596
1.998869,3.325878
1.999426,3.326163
1.999982,3.326447
2.000538,3.326728
2.001094,3.322279
2.001651,3.322555
2.002207,3.322840
2.002763,3.323115
2.003319,3.323395
2.003876,3.323674
2.004432,3.323949
2.004988,3.324229
2.005544,3.324503
2.006100,3.324778
2.006656,3.325052
2.007213,3.325330
2.007769,3.325605
2.008325,3.325880
2.008881,3.326158
2.009437,3.326433
2.009993,3.326709
2.010549,3.326984
2.011106,3.327266
2.011662,3.327541
2.012218,3.327817
2.012774,3.328096
2.013330,3.328371
2.013886,3.328649
2.014442,3.328925
2.014998,3.329193
2.015554,3.329467
2.016110,3.329736
2.016666,3.330007
2.017222,3.330281
2.017778,3.330554
2.018334,3.330820
2.018890,3.331098
2.019446,3.331373
2.020002,3.327127
2.020558,3.327398
2.021114,3.327668
2.021670,3.327944
2.022226,3.328219
2.022782,3.328498
2.023338,3.328771
2.023894,3.329048
2.024450,3.329325
2.025006,3.329595
2.025562,3.329865
2.026117,3.330138
2.026673,3.330409
2.027229,3.330682
2.027785,3.330957
2.028341,3.331230
2.028897,3.331506
2.029453,3.331782
2.030008,3.332062
2.030564,3.332340
2.031120,3.332619
2.031676,3.332905
2.032232,3.333181
2.032787,3.333457
2.033343,3.333734
2.033899,3.334009
2.034455,3.334288
2.035011,3.334567
2.035566,3.334842
2.036122,3.335125
2.036678,3.335398
2.037234,3.335671
2.037789,3.331674
2.038345,3.331976
2.038901,3.332278
2.039456,3.332579
2.040012,3.332881
2.040568,3.333171
2.041123,3.333472
2.041679,3.333769
2.042235,3.334068
2.042790,3.334364
2.043346,3.334661
2.043902,3.334957
2.044457,3.335256
2.045013,3.335558
2.045568,3.335858
2.046124,3.336162
2.046680,3.336459
2.047235,3.336766
2.047791,3.337071
2.048346,3.337370
2.048902,3.337674
2.049457,3.337977
2.050013,3.338287
2.050568,3.338583
2.051124,3.338886
2.051680,3.339184
2.052235,3.339479
2.052791,3.339774
2.053346,3.340069
2.053902,3.335773
2.054457,3.336041
2.055013,3.336310
2.055568,3.336574
2.056123,3.336840
2.056679,3.337105
2.057234,3.337369
2.057790,3.337634
2.058345,3.337899
2.058901,3.338162
2.059456,3.338427
2.060011,3.338694
2.060567,3.338964
2.061122,3.339232
2.061677,3.339497
2.062233,3.339771
2.062788,3.340040
2.063343,3.340305
2.063899,3.340574
2.064454,3.340830
2.065009,3.341099
2.065565,3.341361
2.066120,3.341621
2.066675,3.341883
2.067231,3.342148
2.067786,3.342404
2.068341,3.342660
2.068897,3.342923
2.069452,3.343184
2.070007,3.343444
2.070562,3.343698
2.071117,3.343960
2.071673,3.344225
2.072228,3.340326
2.072783,3.340574
2.073338,3.340831
2.073893,3.341087
2.074449,3.341333
2.075004,3.341592
2.075559,3.341842
2.076114,3.342100
2.076669,3.342346
2.077224,3.342602
2.077780,3.342854
2.078335,3.343103
2.078890,3.343358
2.079445,3.343607
2.080000,3.343856
2.080555,3.344107
2.081110,3.344352
2.081665,3.344601
2.082220,3.344847
2.082775,3.345093
2.083330,3.345344
2.083885,3.345590
2.084440,3.345834
2.084996,3.346083
2.085551,3.346329
2.086106,3.346578
2.086661,3.346830
2.087216,3.347075
2.087771,3.347318
2.088326,3.347563
2.088881,3.347809
2.089436,3.348048
2.089990,3.348297
2.090545,3.348536
2.091100,3.344476
2.091655,3.344723
2.092210,3.344960
2.092765,3.345202
2.093320,3.345446
2.093875,3.345691
2.094430,3.345927
2.094985,3.346169
2.095540,3.346415
2.096094,3.346657
2.096649,3.346897
2.097204,3.347136
2.097759,3.347384
2.098314,3.347620
2.098869,3.347865
2.099423,3.348105
2.099978,3.348347
2.100533,3.348589
2.101088,3.348830
2.101643,3.349073
2.102197,3.349320
2.102752,3.349562
2.103307,3.349804
2.103862,3.350057
2.104416,3.350297
2.104971,3.350544
2.105526,3.350783
2.106081,3.351023
2.106635,3.351269
2.107190,3.351505
2.107745,3.351746
2.108299,3.351981
2.108854,3.352217
2.109409,3.352460
2.109963,3.352697
2.110518,3.348933
2.111073,3.349181
2.111627,3.349437
2.112182,3.349694
2.112737,3.349951
2.113291,3.350203
2.113846,3.350459
2.114401,3.350712
2.114955,3.350967
2.115510,3.351221
2.116064,3.351464
2.116619,3.351711
2.117173,3.351960
2.117728,3.352207
2.118282,3.352445
2.118837,3.352689
2.119392,3.352931
2.119946,3.353182
2.120501,3.353423
2.121055,3.353661
2.121610,3.353909
2.122164,3.354149
2.122719,3.354396
2.123273,3.354639
2.123828,3.354883
2.124382,3.355131
2.124936,3.355375
2.125491,3.355616
2.126045,3.355857
2.126600,3.356109
2.127154,3.356347
2.127709,3.356593
2.128263,3.356834
2.128817,3.352984
2.129372,3.353218
2.129926,3.353463
2.130481,3.353695
2.131035,3.353930
2.131589,3.354170
2.132144,3.354405
2.132698,3.354646
2.133252,3.354880
2.133807,3.355112
2.134361,3.355354
2.134915,3.355586
2.135470,3.355820
2.136024,3.356055
2.136578,3.356289
2.137132,3.356523
2.137687,3.356755
2.138241,3.356987
2.138795,3.357222
2.139349,3.357454
2.139904,3.357682
2.140458,3.357922
2.141012,3.358155
2.141566,3.358390
2.142121,3.358620
2.142675,3.358858
2.143229,3.359090
2.143783,3.359325
2.144337,3.359560
2.144891,3.359788
2.145446,3.360020
2.146000,3.360252
2.146554,3.360487
2.147108,3.360727
2.147662,3.357091
2.148216,3.357332
2.148770,3.357568
2.149325,3.357804
2.149879,3.358038
2.150433,3.358273
2.150987,3.358506
2.151541,3.358734
2.152095,3.358963
2.152649,3.359200
2.153203,3.359432
2.153757,3.359665
2.154311,3.359892
2.154865,3.360126
2.155419,3.360355
2.155973,3.360590
2.156527,3.360820
2.157081,3.361054
2.157635,3.361286
2.158189,3.361517
2.158743,3.361756
2.159297,3.361986
2.159851,3.362219
2.160405,3.362449
2.160959,3.362679
2.161513,3.362908
2.162067,3.363137
2.162621,3.363364
2.163175,3.363594
2.163729,3.363824
2.164282,3.364053
2.164836,3.364284
2.165390,3.364517
2.165944,3.360955
2.166498,3.361201
2.167052,3.361437
2.167606,3.361678
2.168159,3.361916
2.168713,3.362158
2.169267,3.362392
2.169821,3.362627
2.170375,3.362861
2.170928,3.363097
2.171482,3.363334
2.172036,3.363569
2.172590,3.363800
2.173144,3.364040
2.173697,3.364266
2.174251,3.364508
2.174805,3.364738
2.175359,3.364981
2.175912,3.365210
2.176466,3.365450
2.177020,3.365685
2.177573,3.365924
2.178127,3.366167
2.178681,3.366399
2.179235,3.366642
2.179788,3.366877
2.180342,3.367111
2.180896,3.367346
2.181449,3.367585
2.182003,3.367818
2.182557,3.368055
2.183110,3.368292
2.183664,3.368529
2.184217,3.364686
2.184771,3.364928
2.185325,3.365178
2.185878,3.365429
2.186432,3.365677
2.186985,3.365922
2.187539,3.366169
2.188092,3.366418
2.188646,3.366655
2.189200,3.366902
2.189753,3.367144
2.190307,3.367381
2.190860,3.367622
2.191414,3.367854
2.191967,3.368096
2.192521,3.368327
2.193074,3.368563
2.193628,3.368798
2.194181,3.369029
2.194735,3.369268
2.195288,3.369501
2.195841,3.369736
2.196395,3.369967
2.196948,3.370200
2.197502,3.370432
2.198055,3.370669
2.198609,3.370900
2.199162,3.371136
2.199715,3.371367
2.200269,3.371601
2.200822,3.371837
2.201376,3.372063
2.201929,3.372300
2.202482,3.368793
2.203036,3.369010
2.203589,3.369224
2.204142,3.369442
2.204696,3.369657
2.205249,3.369880
2.205802,3.370099
2.206355,3.370308
2.206909,3.370528
2.207462,3.370743
2.208015,3.370957
2.208569,3.371170
2.209122,3.371389
2.209675,3.371607
2.210228,3.371820
2.210782,3.372038
2.211335,3.372255
2.211888,3.372467
2.212441,3.372684
2.212994,3.372895
2.213548,3.373116
2.214101,3.373334
2.214654,3.373554
2.215207,3.373772
2.215760,3.373984
2.216313,3.374204
2.216867,3.374421
2.217420,3.374634
2.217973,3.374848
2.218526,3.375058
2.219079,3.375265
2.219632,3.375484
2.220185,3.375697
2.220738,3.375912
2.221292,3.376125
2.221845,3.372539
2.222398,3.372763
2.222951,3.372980
2.223504,3.373205
2.224057,3.373419
2.224610,3.373641
2.225163,3.373857
2.225716,3.374076
2.226269,3.374290
2.226822,3.374515
2.227375,3.374729
2.227928,3.374947
2.228481,3.375166
2.229034,3.375381
2.229587,3.375600
2.230140,3.375816
2.230693,3.376040
2.231246,3.376257
2.231799,3.376479
2.232352,3.376696
2.232905,3.376910
2.233458,3.377131
2.234011,3.377351
2.234564,3.377570
2.235116,3.377790
2.235669,3.378003
2.236222,3.378224
2.236775,3.378442
2.237328,3.378660
2.237881,3.378876
2.238434,3.379094
2.238987,3.379315
2.239539,3.379532
2.240092,3.379749
2.240645,3.376312
2.241198,3.376527
2.241751,3.376746
2.242304,3.376956
2.242856,3.377179
2.243409,3.377399
2.243962,3.377617
2.244515,3.377835
2.245067,3.378050
2.245620,3.378268
2.246173,3.378493
2.246726,3.378708
2.247278,3.378924
2.247831,3.379140
2.248384,3.379360
2.248936,3.379574
2.249489,3.379789
2.250042,3.380005
2.250594,3.380219
2.251147,3.380435
2.251700,3.380651
2.252252,3.380866
2.252805,3.381082
2.253358,3.381294
2.253910,3.381506
2.254463,3.381716
2.255016,3.381923
2.255568,3.382138
2.256121,3.382343
2.256674,3.382561
2.257226,3.382776
2.257779,3.382986
2.258331,3.383196
2.258884,3.379965
2.259436,3.380184
2.259989,3.380395
2.260541,3.380613
2.261094,3.380825
2.261647,3.381041
2.262199,3.381253
2.262752,3.381465
2.263304,3.381687
2.263857,3.381896
2.264409,3.382107
2.264962,3.382324
2.265514,3.382538
2.266067,3.382750
2.266619,3.382962
2.267171,3.383175
2.267724,3.383390
2.268276,3.383599
2.268829,3.383813
2.269381,3.384028
2.269934,3.384245
2.270486,3.384453
2.271038,3.384678
2.271591,3.384882
2.272143,3.385099
2.272696,3.385314
2.273248,3.385530
2.273800,3.385745
2.274353,3.385959
2.274905,3.386174
2.275457,3.386390
2.276010,3.386605
