634495973997544364	4231.30517578125
634495973998374073	4233.8486328125
634495974000211035	4236.3828125
634495974005210377	4238.93310546875
634495974010209621	4241.48486328125
634495974015209620	4244.05224609375
634495974020219004	4246.61669921875
634495974025299944	4249.12890625
634495974030218018	4251.65966796875
634495974035227969	4254.18408203125
634495974061724186	4264.31103515625
634495974062990329	4266.8447265625
634495974065235747	4269.37548828125
634495974070356890	4271.89501953125
634495974075234555	4274.43408203125
634495974080234367	4276.96923828125
634495974085234369	4279.4970703125
634495974090234268	4282.04248046875
634495974095233579	4284.5712890625
634495974100300070	4287.0947265625
634495974105239152	4289.6259765625
634495974110290916	4292.15234375
634495974115231936	4294.673828125
634495974120244090	4297.21435546875
634495974125241456	4299.755859375
634495974130241317	4302.2734375
634495974135369788	4304.8076171875
634495974140250900	4307.35693359375
634495974145250390	4309.8759765625
634495974150250061	4312.39453125
634495974155348861	4314.92236328125
634495974160248994	4317.45068359375
634495974165249370	4319.9853515625
634495974170248771	4322.517578125
634495974175307414	4325.04443359375
634495974180248040	4327.5859375
634495974185247125	4330.0947265625
634495974190247403	4332.62060546875
634495974195287828	4335.15966796875
634495974200408100	4337.6923828125
634495974205255571	4340.19970703125
634495974210255721	4342.72314453125
634495974215255162	4345.2666015625
634495974220255115	4347.81689453125
634495974225254201	4350.3466796875
634495974230352093	4352.86767578125
634495974235253264	4355.41162109375
634495974240253828	4357.9560546875
634495974245253130	4360.49462890625
634495974250252942	4363.0400390625
634495974255252423	4365.58349609375
634495974260252466	4368.1240234375
634495974265261516	4370.65380859375
634495974270261561	4373.1826171875
634495974275260983	4375.69287109375
634495974280280151	4378.22021484375
634495974285399171	4380.7392578125
634495974290259966	4383.24853515625
634495974295269603	4385.77197265625
634495974300269627	4388.296875
634495974305269300	4390.81689453125
634495974310278724	4393.3515625
634495974315277835	4395.89306640625
634495974320281399	4398.42578125
634495974325335776	4400.95654296875
634495974330276774	4403.509765625
634495974335276511	4406.06787109375
634495974340276634	4408.59423828125
634495974345286081	4411.10546875
634495974350285611	4413.62255859375
634495974355284888	4416.15576171875
634495974360295277	4418.6630859375
634495974365295120	4421.19287109375
634495974370394429	4423.72265625
634495974375294556	4426.271484375
634495974380309016	4428.7900390625
634495974385303405	4431.3525390625
634495974390303246	4433.8779296875
634495974395302781	4436.4052734375
634495974400301976	4438.92333984375
634495974405301450	4441.46630859375
634495974410301699	4444.00341796875
634495974415450548	4446.54248046875
634495974420301084	4449.0703125
634495974425300490	4451.62451171875
634495974430300322	4454.15478515625
634495974435300907	4456.68310546875
634495974440299847	4459.2109375
634495974445396661	4461.73828125
634495974450300372	4464.2685546875
634495974455387081	4466.7978515625
634495974460307927	4469.32080078125
634495974465307735	4471.865234375
