634495973997538225	143.156997680664
634495973998365367	143.155502319336
634495973999709634	143.155502319336
634495974004818902	143.155502319336
634495974009709151	143.155502319336
634495974014709054	143.155502319336
634495974019718444	143.152496337891
634495974024775626	143.152496337891
634495974029717567	143.151000976562
634495974034869259	143.147994995117
634495974061719660	143.145004272461
634495974062980559	143.140502929688
634495974064735994	143.140502929688
634495974069735149	143.139007568359
634495974074734585	143.139007568359
634495974079734906	143.137512207031
634495974084734076	143.135986328125
634495974089810108	143.135986328125
634495974094733358	143.135986328125
634495974099733535	143.135986328125
634495974104735185	143.135986328125
634495974109769858	143.135986328125
634495974114731932	143.135986328125
634495974119731441	143.135986328125
634495974124740866	143.134490966797
634495974129747397	143.134490966797
634495974134868854	143.132995605469
634495974139750157	143.132995605469
634495974144749803	143.131500244141
634495974149749433	143.132995605469
634495974154749094	143.132995605469
634495974159750564	143.131500244141
634495974164748457	143.132995605469
634495974169753146	143.131500244141
634495974174804329	143.131500244141
634495974179747093	143.131500244141
634495974184746968	143.131500244141
634495974189855927	143.131500244141
634495974194763570	143.131500244141
634495974199755855	143.131500244141
634495974204755499	143.131500244141
634495974209756153	143.131500244141
634495974214754609	143.131500244141
634495974219754316	143.131500244141
634495974224754525	143.131500244141
634495974229753674	143.131500244141
634495974234753572	143.131500244141
634495974239752693	143.131500244141
634495974244752840	143.131500244141
634495974249752393	143.130004882812
634495974254751925	143.128509521484
634495974259751690	143.126998901367
634495974264919519	143.124008178711
634495974269760952	143.122497558594
634495974274760735	143.121002197266
634495974279760370	143.121002197266
634495974284760349	143.119506835938
634495974289759401	143.121002197266
634495974294769192	143.11799621582
634495974299768764	143.11799621582
634495974304855409	143.116500854492
634495974309782992	143.115005493164
634495974314777897	143.113510131836
634495974319777544	143.111999511719
634495974324801778	143.113510131836
634495974329777048	143.111999511719
634495974334777159	143.110504150391
634495974339775814	143.109008789062
634495974344785711	143.109008789062
634495974349912824	143.110504150391
634495974354926397	143.107498168945
634495974359794299	143.109008789062
634495974364799140	143.109008789062
634495974369794104	143.109008789062
634495974374793918	143.110504150391
634495974379793384	143.109008789062
634495974384803020	143.109008789062
634495974389849751	143.107498168945
634495974394805374	143.106002807617
634495974399801731	143.104507446289
634495974404801630	143.106002807617
634495974409801290	143.104507446289
634495974414801107	143.104507446289
634495974419800453	143.104507446289
634495974424915401	143.101501464844
634495974429799787	143.102996826172
634495974434800502	143.101501464844
634495974439799573	143.100006103516
634495974444799421	143.101501464844
634495974449800114	143.100006103516
634495974454808031	143.100006103516
634495974459807689	143.100006103516
634495974464851773	143.100006103516
634495974469806621	143.100006103516
634495974474822416	143.100006103516
634495974479964610	143.100006103516
634495974484815719	143.09700012207
634495974489817035	143.095504760742
634495974494816546	143.092514038086
634495974499816196	143.089508056641
634495974504815509	143.089508056641
634495974509910128	143.089508056641
634495974514814560	143.089508056641
634495974519901058	143.089508056641
634495974524814451	143.086502075195
634495974529814217	143.086502075195
634495974534813602	143.085006713867
634495974539812954	143.083511352539
634495974544812867	143.083511352539
634495974549847461	143.083511352539
634495974554966624	143.083511352539
634495974559838922	143.083511352539
634495974564958542	143.085006713867
634495974569810887	143.083511352539
634495974574810157	143.083511352539
634495974579810188	143.085006713867
634495974584915989	143.085006713867
634495974589809983	143.083511352539
634495974594903844	143.082015991211
634495974599809314	143.080505371094
634495974604894967	143.080505371094
634495974609947686	143.080505371094
634495974614807370	143.080505371094
634495974619806894	143.082000732422
634495974624806959	143.080505371094
634495974629806513	143.080505371094
634495974634805299	143.080490112305
634495974639806168	143.074493408203
