634495973997538225	5073.1201171875
634495973998365367	5084.3720703125
634495973999709634	5076.28271484375
634495974004818902	5078.08837890625
634495974009709151	5031.9326171875
634495974014709054	5071.888671875
634495974019718444	5119.45751953125
634495974024775626	5012.91357421875
634495974029717567	5046.03955078125
634495974034869259	5029.7216796875
634495974061719660	5061.97998046875
634495974062980559	5069.76123046875
634495974064735994	5047.537109375
634495974069735149	5018.62353515625
634495974074734585	5062.2880859375
634495974079734906	5080.13134765625
634495974084734076	5085.42138671875
634495974089810108	5126.5947265625
634495974094733358	5044.234375
634495974099733535	5017.9375
634495974104735185	5058.29931640625
634495974109769858	5047.103515625
634495974114731932	5060.3427734375
634495974119731441	5052.3515625
634495974124740866	5051.44189453125
634495974129747397	5043.53466796875
634495974134868854	5048.95068359375
634495974139750157	5126.18896484375
634495974144749803	5016.56640625
634495974149749433	5057.78173828125
634495974154749094	5018.7216796875
634495974159750564	5017.5458984375
634495974164748457	5069.9013671875
634495974169753146	5069.3134765625
634495974174804329	5082.8466796875
634495974179747093	5060.0908203125
634495974184746968	5044.41650390625
634495974189855927	5063.771484375
634495974194763570	5058.1455078125
634495974199755855	5144.03271484375
634495974204755499	4989.4580078125
634495974209756153	5042.21923828125
634495974214754609	5097.19140625
634495974219754316	5100.81591796875
634495974224754525	5000.06591796875
634495974229753674	5043.2685546875
634495974234753572	5069.6494140625
634495974239752693	5065.8427734375
634495974244752840	5125.279296875
634495974249752393	5089.060546875
634495974254751925	5079.61376953125
634495974259751690	5060.1884765625
634495974264919519	5050.85400390625
634495974269760952	5038.00634765625
634495974274760735	5007.20361328125
634495974279760370	5000.26220703125
634495974284760349	5086.7509765625
634495974289759401	5004.138671875
634495974294769192	5059.125
634495974299768764	5017.82568359375
634495974304855409	5077.486328125
634495974309782992	5071.8466796875
634495974314777897	5086.55517578125
634495974319777544	5058.35546875
634495974324801778	5114.02734375
634495974329777048	5129.072265625
634495974334777159	5051.49755859375
634495974339775814	5036.1591796875
634495974344785711	5015.27880859375
634495974349912824	5031.27490234375
634495974354926397	5093.10498046875
634495974359794299	4990.33984375
634495974364799140	5078.34033203125
634495974369794104	5101.34814453125
634495974374793918	5093.16064453125
634495974379793384	5047.38330078125
634495974384803020	5109.6328125
634495974389849751	5043.1005859375
634495974394805374	5074.15576171875
634495974399801731	5012.8154296875
634495974404801630	5061.7138671875
634495974409801290	5067.326171875
634495974414801107	5091.88720703125
634495974419800453	5028.16796875
634495974424915401	5126.720703125
634495974429799787	5077.0244140625
634495974434800502	5052.42138671875
634495974439799573	5058.95703125
634495974444799421	5054.1708984375
634495974449800114	5034.5078125
634495974454808031	5083.33642578125
634495974459807689	5039.22412109375
634495974464851773	5090.75390625
634495974469806621	5067.3681640625
634495974474822416	5107.8974609375
